product_id,detail_url,title,price,category,competitor,materiaal,kleur,afmeting,details,onderhoudsvoorschriften
DEQ17NOV50775-99795,https://www.westwingnow.nl/led-wandlamp-naos-79838.html?simple=DEQ17NOV50775-99795,LED wandlamp Naos,129.-,wall_lights,westwingnow,Gelakt nikkel,"Wit, mat","B 10 cm, H 11 cm, D 8 cm","Kleine LED wandlamp met aansluiting via een snoer in de muur.De lamp wordt zonder snoer (en schakelaar) geleverd, installatie aan de wand door een specialist wordt aanbevolen.1 benodigde LED peertje, 8 W, is bij de levering inbegrepen, niet dimbaar en schijnt warmwit licht met 600lm (3000k).Branduren: 25.000h Producent en productnummer:Nova Luce, 51606002Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.",
DEQ18SLA48825-124062,https://www.westwingnow.nl/wandlamp-clizia-pixel-98965.html?simple=DEQ18SLA48825-124062,Wandlamp Clizia Pixel,164.-,wall_lights,westwingnow,"Technopolymeer Opalflex®, recyclebaar, onbreekbaar, flexibel, anti-statisch gecoat, UV- en hittebestendig",Transparant met uitsparingen,"Totaal: B 32 cm, H 28 cm, D 15 cm","Handgemaakte wandlamp Clizia Pixel.Design Adriano Rachele.Voor aansluiting via een inbouwsnoer in de wand.De wandlamp wordt exclusief snoer (en schakelaar) geleverd, het monteren aan de wand dient door een professional te gebeuren.Aleen geschikt voor gebruik binnenshuis.2 benodigde peertjes, E14, max. 11 Watt, zijn niet bij de levering inbegrepen.Producent en productnummer:Slamp, CLI78APP0000PXGeschikt voor peertjes met een energieklasse van A++ tot en met A.Wordt exclusief peertje geleverd.",
DEQ17VIS25806-101268,https://www.westwingnow.nl/wandlamp-ovalina-80975.html?simple=DEQ17VIS25806-101268,Wandlamp Ovalina,99.-,wall_lights,westwingnow,Lampenkap: mondgeblazen murano glasWandbevestiging: verchroomd staal,Lampenkap: mat wit Wandbevestiging: chroomkleurig,"B 24 cm, H 27 cm, D 10 cm","Wandlamp van mondgeblazen muranoglasDesign, Vetreria Vistosi (1993)Made in Italy.Voor aansluiting via een inbouwkabel in de muur. De lamp wordt zonder snoer geleverd, montage aan de muur door een specialist wordt aanbevolen. 1 benodigd peertje: E27, max. 77 W is niet bij de levering inbegrepen.Producent en productnummer:Vistosi, OVALINA AP BCSTDeze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ18MAR55317-123438,https://www.westwingnow.nl/wandlamp-urn-98448.html?simple=DEQ18MAR55317-123438,Wandlamp Urn,42.-,wall_lights,westwingnow,Gecoat metaal,Mat zwart,"Totaal:B 10 cm, H 10 cm, D 14 cmLampenkap: Ø 10 cmSnoerlengte: 200 cm","Wandlamp voor aansluiting via het meegeleverde snoer met stekker op een stopcontact.De lampenkap is tot 90° verticaal draaibaar.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan de lampenkap.1 benodigd peertje: GU10, max. 35 W, is niet bij de levering inbegrepen.Producent en productnummer:Markslöjd, 106084Geschikt voor peertjes met energieklasse A++ tot en met A en C tot en met E.Wordt exclusief peertje geleverd.",
DEQ18MAR13750-116548,https://www.westwingnow.nl/wandlamp-bodega-93545.html?simple=DEQ18MAR13750-116548,Wandlamp Bodega,44.-,wall_lights,westwingnow,Gepoedercoat staal,"Bevestiging: zwart, verchroomd Lampenkap: wit","Totaal: B 13 cm, H 19 cm, D 22 cm Snoerlengte: 200 cm","WandlampDe lampenkap is tot 180° verticaal verstelbaar en 360° horizontaal draaibaar.Aansluiten via de meegeleverde stekker.Aan-/uitschakelen per wipschakelaar bovenop de lampenkap.Alleen geschikt voor gebruik binnenshuis.1 benodigd peertje: 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Markslöjd, 107216Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17VIS83599-101270,https://www.westwingnow.nl/wandlamp-ovalina-80977.html?simple=DEQ17VIS83599-101270,Wandlamp Ovalina,124.-,wall_lights,westwingnow,Lampenkap: mondgeblazen murano glasWandbevestiging: verchroomd staal,Lampenkap: mat grijs Wandbevestiging: chroomkleurig,"B 24 cm, H 27 cm, D 10 cm","Wandlamp van mondgeblazen muranoglasDesign, Vetreria Vistosi (1993)Made in Italy.Voor aansluiting via een inbouwkabel in de muur. De lamp wordt zonder snoer geleverd, montage aan de muur door een specialist wordt aanbevolen. 1 benodigd peertje: E27, max. 77 W is niet bij de levering inbegrepen.Producent en productnummer:Vistosi, OVALINA AP GR/STDeze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ18MAR82056-123411,https://www.westwingnow.nl/wandlamp-pullman-98421.html?simple=DEQ18MAR82056-123411,Wandlamp Pullman,84.-,wall_lights,westwingnow,Wandbevestiging: vermessingt metaalLampenkap buitenzijde: polyesterLampenkap binnenzijde:gecoat polyesterSnoer: textiel omhuld,Wandbevestiging: messingkleurigLampenkap buitenzijde: zwartLampenkap binnenzijde: koperkleurigSnoer: zwart,"Totaal:B 20 cm, H 42 cm, D 23 cmLampenkap: Ø 20 cmSnoerlengte: 200 cm","Wandlamp voor aansluiting via het meegeleverde snoer met stekker op een stopcontact.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan de wandbevestiging.1 benodigd peertje: E14, max. 40 W, is niet bij de levering inbegrepen.Producent en productnummer:Markslöjd, 106849Geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18FOR61365-111064,https://www.westwingnow.nl/led-wandlamp-chaplin-89188.html?simple=DEQ18FOR61365-111064,LED wandlamp Chaplin,437.-,wall_lights,westwingnow,Lampenkap: gepolijst messingVerbinding: gelakt messing Diffuser en snoer: kunstsof,"Lampenkap: glanzend messingkleurigVerbinding: wit Diffuser: wit, semi-transparant Snoer: transparant","Totaal: B 10 cm, H 50 cm, D 42 cm Lampenkap: Ø 10 cm, H 11 cm Snoerlengte: L 110 cm","Kleine LED wandlamp Chaplin met een 350° horizontaal en 90° verticaal en tevens 180° draaibare lampenkap. Ontwerp Benjamin Hopf.Aan te sluiten met meegeleverd snoer en stekkerdoos. Aan-/uitschakelen per wipschakelaar aan het snoer.1 vereiste LED-lamp, 2 W, is inbegrepen, stevig geïnstalleerd, heeft een levensduur van 30.000 uur en gloeit warm wit (2700K) met 400 lm Wij adviseren de lichtbron te laten vervangen door een specialist.Producent en productnummer:Formagenda, 224-21Deze lamp is geschikt voor peertjes van de energieklasse A++. Inclusief peertje van de energieklasse A++.",
DEQ17VIS36729-101269,https://www.westwingnow.nl/wandlamp-ovalina-80976.html?simple=DEQ17VIS36729-101269,Wandlamp Ovalina,119.-,wall_lights,westwingnow,Lampenkap: mondgeblazen murano glasWandbevestiging: verchroomd staal,Lampenkap: glanzend witWandbevestiging: chroomkleurig,"B 24 cm, H 27 cm, D 10 cm","Wandlamp van mondgeblazen muranoglasDesign, Vetreria Vistosi (1993)Made in Italy.Voor aansluiting via een inbouwkabel in de muur. De lamp wordt zonder snoer geleverd, montage aan de muur door een specialist wordt aanbevolen. 1 benodigd peertje: E27, max. 77 W is niet bij de levering inbegrepen.Producent en productnummer:Vistosi, OVALINA AP BCLUDeze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ17EIC19194-99067,https://www.westwingnow.nl/wandlamp-las-palmas-79234.html?simple=DEQ17EIC19194-99067,Wandlamp Las Palmas,529.-,wall_lights,westwingnow,"Metaal, vermessingd",Messing,"B 67 cm, H 48 cm, D 11 cm","Wandlamp met aansluiting via een inbouwkabel in de muur.De lamp wordt geleverd zonder kabel en schakelaar.Installatie door een specialist wordt aanbevolen1 benodigd peertje. E27 max. 40 W, is niet bij de levering inbegrepen.Hersteller en Hersteller Art.-Nr.:Eichholtz, 110468Deze lamp is geschikt voor peertjes van de energieklassen A++ tot EWordt exclusief peertje geleverd.",
DEQ15GUB11275-37179,https://www.westwingnow.nl/wandlamp-bl7-30487.html?simple=DEQ15GUB11275-37179,Wandlamp BL7,519.-,wall_lights,westwingnow,"Staal, aluminium, vermessingd",Buitenzijde: messingBinnenzijde: wit,"B 16 cm, H 29 cm, D 7 cmKabellengte: 200 cm","Wandlamp BL7, aansluiting via de meegeleverde snoer met stekker.Aan-/uitschakelaar bevindt zich op de lamp.Ontwerp Robert Dudley Best, 19301 benodigd peertje: E14, 28W, is niet bij de levering inbegrepen.Producent en productnummer: Gubi, 001-07139Deze lamp is geschikt voor peertjes van energieklasse A+ tot E.Wordt geleverd exclusief peertje.Made in Denmark",
DEQ17VIS21844-101272,https://www.westwingnow.nl/wandlamp-ovalina-80979.html?simple=DEQ17VIS21844-101272,Wandlamp Ovalina,134.-,wall_lights,westwingnow,Lampenkap: mondgeblazen murano glasWandbevestiging: verchroomd staal,"Lampenkap: zeer helder blauw, glanzend Wandbevestiging: chroomkleurig","B 24 cm, H 27 cm, D 10 cm","Wandlamp van mondgeblazen muranoglasDesign, Vetreria Vistosi (1993)Made in Italy.Voor aansluiting via een inbouwkabel in de muur. De lamp wordt zonder snoer geleverd, montage aan de muur door een specialist wordt aanbevolen. 1 benodigd peertje: E27, max. 77 W is niet bij de levering inbegrepen.Producent en productnummer:Vistosi, OVALINA AP AILUDeze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ15GUB27668-37177,https://www.westwingnow.nl/wandlamp-bl7-30485.html?simple=DEQ15GUB27668-37177,Wandlamp BL7,439.-,wall_lights,westwingnow,"Staal, vermessingd, aluminium, poedercoating","Buitenzijde: wit, messingBinnenzijde: wit","B 16 cm, H 29 cm, D 7 cmKabellengte: 200 cm","Wandlamp BL7,  aansluiting via de meegeleverde snoer met stekker.Aan-/uitschakelaar bevindt zich op de lamp.Ontwerp Robert Dudley Best, 19301 benodigd peertje: E14, 28W, is niet bij de levering inbegrepen.Producent en productnummer: Gubi, 001-07192Deze lamp is geschikt voor peertjes van energieklasse A+ tot E.Wordt geleverd exclusief peertje.Made in Denmark.",
DEQ18MAR31771-106121,https://www.westwingnow.nl/wandlamp-marble-85029.html?simple=DEQ18MAR31771-106121,Wandlamp Marble,109.-,wall_lights,westwingnow,Lampenkap: opaalglas Fitting: geborsteld staal Wandbevestiging: marmer,Lampenkap: opaalwit Fitting: geborsteld staalkleurig Wandbevestiging: gemarmerd zwart,"Totaal:B 10 cm, H 37 cm, D 16 cmSnoerlengte: L 200 cm","Wandlamp met aansluiting via het meegeleverde snoer met stekker.Aan/ uitschakelen per draaidimmer op de fitting.1 benodigd peertje: E27 max.  28 W is bij de levering inbegrepen.Peertje heeft een levensduur van 8.000 uren en schijnt warmwit licht met 352 lm.Producent en productnummer:Markslöjd, 105517Deze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt geleverd inclusief peertje van energieklasse A.",
DEQ18SLA43959-124034,https://www.westwingnow.nl/wandlamp-drusa-98939.html?simple=DEQ18SLA43959-124034,Wandlamp Drusa,314.-,wall_lights,westwingnow,"Technopolymeer Lentiflex®, lichtbrekend, flexibel",Wit,"Ø 60 cm, D 20 cm","Handgemaakte wandlamp Drusa.Kan ook als plafondlamp gebruikt worden.Design Adriano Rachele.Voor aansluiting via een inbouwsnoer in de wand.De wandlamp wordt exclusief snoer (en schakelaar) geleverd, het monteren aan de wand dient door een professional te gebeuren.Aleen geschikt voor gebruik binnenshuis.4 benodigde peertjes, E27, max. 8 Watt, zijn niet bij de levering inbegrepen.Producent en productnummer:Slamp, DRU78PLF0000WGeschikt voor peertjes met een energieklasse van A++ tot en met A.Wordt exclusief peertje geleverd.",
DEQ17VIS25136-101271,https://www.westwingnow.nl/wandlamp-ovalina-80978.html?simple=DEQ17VIS25136-101271,Wandlamp Ovalina,134.-,wall_lights,westwingnow,Lampenkap: mondgeblazen murano glasWandbevestiging: verchroomd staal,Lampenkap: glanzend grijs Wandbevestiging: chroomkleurig,"B 24 cm, H 27 cm, D 10 cm","Wandlamp van mondgeblazen muranoglasDesign, Vetreria Vistosi (1993)Made in Italy.Voor aansluiting via een inbouwkabel in de muur. De lamp wordt zonder snoer geleverd, montage aan de muur door een specialist wordt aanbevolen. 1 benodigd peertje: E27, max. 77 W is niet bij de levering inbegrepen.Producent en productnummer:Vistosi, OVALINA AP GRLUDeze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ15GUB50294-37176,https://www.westwingnow.nl/wandlamp-bl7-30484.html?simple=DEQ15GUB50294-37176,Wandlamp BL7,439.-,wall_lights,westwingnow,"Staal, vermessingd, aluminium, poedercoating","Buitenzijde: zwart, messingBinnenzijde: wit","B 16 cm, H 29 cm, D 7 cmKabellengte: 200 cm","Wandlamp BL7, aansluiting via de meegeleverde snoer met stekker.Aan-/uitschakelaar bevindt op de lamp.Ontwerp Robert Dudley Best, 19301 benodigd peertje: E14, 28W, is niet bij de levering inbegrepen.Producent en productnummer: Gubi, 001-07101Deze lamp is geschikt voor peertjes van energieklasse A+ tot E.Wordt geleverd exclusief peertje.Made in Denmark.",
DEQ18FOR33076-111052,https://www.westwingnow.nl/led-wandlamp-peppone-89176.html?simple=DEQ18FOR33076-111052,LED wandlamp Peppone,437.-,wall_lights,westwingnow,"Lamp: gepolijst messing, met beschermende coatingDiffuser: kunststof","Lamp: glanzend messingkleurig Diffuser: wit, semi-transparant","Totaal: B 11 cm, H 12 cm, D 23 cm Lampenkap: Ø 10 cm Wandbevestiging: Ø 11 cm","Kleine LED wandlamp Peppone met een 350° horizontaal en 75° verticaal draaibare lampenkap. Ontwerp Benjamin Hopf.Aan-/uitschakelen per wipschakelaar aan het snoer.1 vereiste LED-lamp, 3 w, is inbegrepen, stevig geïnstalleerd, heeft een levensduur van 30.000 uur en gloeit warm wit (2700K) met 400 lm Wij adviseren de lichtbron te vervangen door een specialist. Producent en productnummer:Formagenda, 201-30.Deze lamp is geschikt voor peertjes van de energieklasse A++.Inclusief peertje van de energieklasse A++.",
DEQ15GUB29148-37204,https://www.westwingnow.nl/wandlamp-cobra-30503.html?simple=DEQ15GUB29148-37204,Wandlamp Cobra,379.-,wall_lights,westwingnow,"Details: messingLamp: aluminium, poedercoating",Lamp: zwartDetails: messing,"B 29 cm, H 33 cm, D 14 cm","Wandlamp Cobra met aansluiting via een snoer in de muur.De lamp wordt zonder snoer geleverd, installatie aan de wand door een vakman wordt aanbevolen.Aan-/uitschakelaar bevindt zich aan de lamp.Ontwerp Greta GrossmanDe lampenkap kan 90° verticaal worden gekanteld.Benodigd peertje: E14, max. 28 W, is niet bij de levering inbegrepen.Producent en productnummer:  Gubi, 005-06101Deze lamp is geschikt voor peertjes van energieklasse A+ tot E.Wordt geleverd exclusief peertje.Made in Denmark.",
DEQ18FAB32838-127775,https://www.westwingnow.nl/wandlamp-adria-101976.html?simple=DEQ18FAB32838-127775,Wandlamp Adria,79.-,wall_lights,westwingnow,Wandbevestiging: gelakt metaalLampenkap: opaalglas,Wandbevestiging: mat goudkleurigLampenkap: opaalwit,"B 16 cm, H 18 cm, D 14 cm","Dimbare wandlamp Adria met een tot 360 graden draaibare metalen scherm op de lampenkap.Design S.T. Fabas Luce.Voor aansluiting via een inbouwsnoer in de wand.De wandlamp wordt gexclusief snoer (en schakelaar) geleverd, de installatie aan de wand wordt door een professional aanbevolen.Alleen geschikt voor gebruik binnenshuis.De aan-/uitschakelaar en helderheidsinstelling bevindt zich via de touchdimmer aan de wandbevestiging.1 benodigd LED peertje, 6 W, is bij de levering inbegrepen, vast ingebouwd, heeft een levensduur van 20.000 uur en schijnt een warmwit licht (3000 K) met 540 lm.Producent en productnummer:Fabas Luce, 3414-21-225Geschikt voor peertjes met een energieklasse van A++ tot en met A.Wordt inclusief peertje met energieklasse A++ geleverd.",
DEQ15GUB69935-37178,https://www.westwingnow.nl/wandlamp-bl7-30486.html?simple=DEQ15GUB69935-37178,Wandlamp BL7,439.-,wall_lights,westwingnow,"Staal, vermessingd, aluminium, poedercoating","Buitenzijde: grijs, messingBinnenzijde: wit","B 16 cm, H 29 cm, D 7 cmKabellengte: 200 cm","Wandlamp BL7 met aansluiting via de meegeleverde snoer met stekker.Aan-/uitschakelaar bevindt zich op de lamp.Ontwerp Robert Dudley Best, 19301 benodigd peertje: E14, 28W, is niet bij de levering inbegrepen.Producent en productnummer:  Gubi, 001-07196Deze lamp is geschikt voor peertjes van energieklasse A+ tot E.Wordt geleverd exclusief peertje.Made in Denmark.",
DEQ18FOR73819-111051,https://www.westwingnow.nl/led-wandlamp-peppone-89175.html?simple=DEQ18FOR73819-111051,LED wandlamp Peppone,364.-,wall_lights,westwingnow,Lamp: gepoedercoat staal Diffuser: kunststof,"Lamp: mat witDiffuser: wit, semi-transparant","Totaal: B 11 cm, H 12 cm, D 23 cm Lampenkap: Ø 10 cm Wandbevestiging: Ø 11 cm","Kleine LED wandlamp Peppone met een 350° horizontaal en 75° verticaal draaibare lampenkap. Ontwerp Benjamin Hopf.Aan-/uitschakelen per wipschakelaar aan het snoer.2 vereiste LED-lamp, 3 w, is inbegrepen, stevig geïnstalleerd, heeft een levensduur van 30.000 uur en gloeit warm wit (2700K) met 600 lm Wij adviseren de lichtbron te vervangen door een specialist. Producent en productnummer:Formagenda, 201-11.Deze lamp is geschikt voor peertjes van de energieklasse A++.Inclusief peertje van de energieklasse A++.",
DEQ17GUB95429-98782,https://www.westwingnow.nl/wandlamp-cobra-78979.html?simple=DEQ17GUB95429-98782,Wandlamp Cobra,379.-,wall_lights,westwingnow,Lampenkap en muurbevestiging: gepoedercoat aluminium Scharnier: vermessingd staal,Lampenkap en muurbevestiging: wit Scharnier: messingkleurig,"Totaal: Ø cm, H 33 cm Snoerlengte: L 200 cm","Wandlamp Cobra met aansluiting via de meegeleverde snoer plus stekker.De lampenkap is 90° verticaal verstelbaar.Design Greta Magnusson Grossman, versie met netsnoer.Aan/uit schakelaar zit op de lamp.1 benodigd peertje, E14, max. 28 W, is niet bij de levering inbegrepen.Producent en productnummer:Gubi, 005-06105Deze lamp is geschikt voor peertje uit de energieklassen A+ tot E.Wordt geleverd exclusief peertje.",
DEQ17VIS46922-101259,https://www.westwingnow.nl/hoekwandlamp-corner-80966.html?simple=DEQ17VIS46922-101259,Hoekwandlamp Corner,109.-,wall_lights,westwingnow,Lampenkap: mondgeblazen murano glasWandbevestiging: verchroomd staal,Lampenkap: glanzend witWandbevestiging: chroomkleurig,"B 22 cm, H 20 cm","Hoekwandlamp van handgeblazen murano glas.Kan alleen in hoeken worden gemonteerd.Design Vetreria Vistosi (1993)Aansluiting via een snoer in de muur.De lamp wordt zonder snoer en schakelaar geleverd.Montage aan de muur door een specialist wordt aanbevolen. De lampenkap is 180° horizontaal draaibaar.1 benodigd peertje; E27, max. 77 W is niet bij de levering inbegrepen.Producent en productnummer:Vistosi, Corner AP BCLUDeze lamp is geschikt voor peertjes uit de energieklassen A++ tot E.Wordt exclusief peertje geleverd.Made in Italy.",
