product_id,detail_url,title,price,category,competitor,Breedte,Fitting,Hoogte,Lichtbron meegeleverd,Materiaal,Productnummer,EAN Code,Aantal lichtbronnen,Dimbaar,Dimmer,Kleur,Kleurtint,Lichtbron,Diameter,Snoerlengte in meters,Bestelcode,Garantie,Productserie,Vermogen (in Watt),Diepte,Gewicht in kg,Type lamp,Vorm,Maat,IP-waarde,Materiaal type,Elektrische vereisten,Ruimte,Voltage,Automatische uitschakeling,Snoerloos,Dimmer voor de lichtintensiteit,Soort,Klemlamp,Kleurtemperatuur,Lengte,Branduren,Oplaadbaar,Brandstof,Type,Type/uitvoering,Draadloos,Energielabel,Stroomvoorziening,Meegeleverd in de doos,Kooldraad,Onderstel,Lichtkleur,Aantal delen,Geschenkverpakking,Lumen,Batterijtechnologie,Gewicht in gr,Type bureau accessoire,Lichtkleur EN 123646-1,Geschikt voor binnen / buiten,Philips Hue Lijn,Philips Serie,Geschikt voor badkamer,Functie verlichting,12v aansluiting,Lichtrichting,Oplaadtijd (in uren),Sensor,Type verlichting,Designers,Accuduur,Kleur frame,Type lampaccessoire,In hoogte verstelbaar,Slaapkamer stijl,Vaatwasserbestendig,Draagbaar,Soort speaker,Speaker type,Streaming Audio type,Type design,Dikte,Draadloze techniek,Filament,Glas lichtbron,Smart functies,Smart,Wandlamp aansluiting,Ingebouwde verlichting,Nominale levensduur lamp,Waterproof,Allergievrij,Hardheid,Hoofdbord,Kleur poten,Model,Tijk,Type boxspring,Type matras,Type slaper,Verstelbare bedbodem,Vulling,Wasbare hoes,Gemonteerd bij levering,Geschikt voor verstelbare bedbodems,Zitbreedte,Zitdiepte,Zithoogte,Materiaal onderstel,Materiaal zitting,Maximale draagkracht,Aantal latten/schotels,Max. gewicht,Type kern boxspring,Type vering matras,Afmetingen uitgeklapt,Frame materiaal,Armleuning,Stapelbaar,Armhoogte,Kleur onderstel,Kleur zitting,Hoogte armleuning,Wielen,Type tuinstoel,Afmetingen zitvlak,Zitting,Kleur Zitschaal,Type fauteuil,Type bank,Ingebouwde pomp,Afstandsbediening,Aantal personen,Kleur snoer,Kleur fitting,Formaat,Hangend,Timer,Type feestverlichting,Materiaal tafelblad,Max Belastbaarheid,Type spot,Wandbevestiging,Opbergruimte,Lades,Leeftijd,Dessin Vloerkleden,Type vloerkleed,Droogvoorschriften,Wasvoorschriften,Type decoratie kinderkamer
356463,https://www.fonq.nl/product/lt-luce-tafellamp-till-rvs-incl-stappendimmer/356463/,LT-Luce Tafellamp TILL RVS incl. Stappendimmer,"49,90",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200161,https://www.fonq.nl/product/umage-conia-tafellamp-m-40-cm/200161/,Umage Conia Tafellamp M Ø 40 cm,"137,95",table_lights,fonq,,E27,36 cm,,"Aluminium, Kunststof",17641,,1,,Geschikt voor dimmer,Goud,,"Halogeen, LED, Spaarlamp",40 cm,2,,2 jaar,,60,,,,,,,,,,,,,,,,,,,,,,Tafellamp,,,,Zwarte tafellamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225385,https://www.fonq.nl/product/tala-oak-touch-tafellamp/225385/,Tala  Oak Touch Tafellamp,"150,-",table_lights,fonq,,E27,"13,5 cm",Nee,"Hout, Koper",214514,5060400151844,1,,,Bruin,Eiken,"Halogeen, LED, Spaarlamp","8,5 cm","1,5",OAK-TL-01-E,2 jaar,Design Collection,40,,,,,,,,,,,,,,,,,,,,,,,,,,,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97258,https://www.fonq.nl/product/vitra-akari-tafellamp/97258/,Vitra Akari Tafellamp,"295,-",table_lights,fonq,26 cm,E27,43 cm,,Papier,104304,,1,,,Beige,,Halogeen,,,20157002,2 jaar,Akari,,26 cm,,Tafellamp,,,,Staaldraad,220 - 240 Volt,"Slaapkamer, Woonkamer",220-240 Volt,,,,,,,,,,,,,,,,,,Staal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147846,https://www.fonq.nl/product/foscarini-caboche-tafellamp/147846/,Foscarini Caboche Tafellamp,"615,90",table_lights,fonq,,G9,38 cm,Nee,"Aluminium, Glas",155286,,1,,Ingebouwde dimmer,Transparant,,"Halogeen, LED",31 cm,,138012 16,2 jaar,Caboche,48,,"5,3 kg",,,,,,220 - 240 Volt,"Kantoor, Slaapkamer, Woonkamer",220-240 Volt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348884,https://www.fonq.nl/product/light-living-tafellamp-askjer-hout-bruin-zwart-glas-m/348884/,Light & Living Tafellamp ASKJER - hout bruin+zwart+glas - M,"46,95",table_lights,fonq,15 cm,E27,30 cm,Nee,Glas,2_069868,8717807214418,,Nee,Geschikt voor dimmer,Zwart,Zwart,Exclusief,15 cm,,,,,40,15 cm,,,,15 x 15 cm,,,,,,,,,,,,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319537,https://www.fonq.nl/product/light-living-devid-tafellamp/319537/,Light & Living Devid Tafellamp,"69,95",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91733,https://www.fonq.nl/product/kartell-take-tafellamp/91733/,Kartell Take Tafellamp,"86,99


92,-",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285059,https://www.fonq.nl/product/kare-design-tafellamp-trumpet-jazz-1-lichts-15-x-h61-cm-goud/285059/,Kare Design Tafellamp Trumpet Jazz 1-Lichts Ø15 X H61 Cm - Goud,"298,-",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245341,https://www.fonq.nl/product/bloomingville-nature-tafellamp/245341/,Bloomingville Nature Tafellamp,"207,20",table_lights,fonq,18 cm,E27,45 cm,Nee,"Glas, IJzer, Marmer",234395,5711173187829,1,,Niet geschikt voor dimmer,"Goud, Multicolor",,Spaarlamp,18 cm,"1,7",46000019,2 jaar,,13,18 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269384,https://www.fonq.nl/product/light-living-bureaulamp-manson-antiek-brons-gebrand/269384/,Light & Living Bureaulamp MANSON - Antiek-Brons Gebrand,"140,95",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159272,https://www.fonq.nl/product/it-s-about-romi-barcelona-tafellamp/159272/,it’s about RoMi Barcelona Tafellamp,"112,50",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144010,https://www.fonq.nl/product/zuiver-tripod-tafellamp/144010/,Zuiver Tripod Tafellamp,"78,95",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293498,https://www.fonq.nl/product/lt-luce-tafellamp-glass-vintage-44cm/293498/,LT-Luce Tafellamp Glass Vintage 44cm,"79,-",table_lights,fonq,28 cm,E27,,,,2_023260,8713244074189,1,,,Grijs,,,,,,,,,28 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249118,https://www.fonq.nl/product/seletti-jobby-the-cat-tafellamp/249118/,Seletti Jobby The Cat Tafellamp,"217,99


230,-",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269054,https://www.fonq.nl/product/eglo-carlton-2-tafellamp/269054/,EGLO Carlton 2 Tafellamp,"25,65


31,95",table_lights,fonq,0 cm,E14,"30,5 cm",Nee,"Staal, Textiel",244474,9002759957872,1,,Geschikt voor dimmer,Koper,,,"16,5 cm","1,5",95787,2 jaar,Carlton 2,60,0 cm,"0,589 kg",,,,,,220 - 240 Volt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125283,https://www.fonq.nl/product/umage-carmina-tafellamp/125283/,Umage Carmina Tafellamp,"103,-",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269392,https://www.fonq.nl/product/light-living-tafellamp-corrado-mat-zwart-antiek-brons/269392/,Light & Living Tafellamp CORRADO - Mat Zwart + Antiek-brons,"49,95",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277226,https://www.fonq.nl/product/leitmotiv-globular-mushroom-tafellamp/277226/,Leitmotiv Globular Mushroom Tafellamp,"46,95",table_lights,fonq,23 cm,E27,29 cm,Nee,Hout,247603,8714302651106,1,,Niet geschikt voor dimmer,Bruin,Naturel,,23 cm,"1,75",LM1785,2 jaar,Mushroom,40,23 cm,"0,45 kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139189,https://www.fonq.nl/product/martinelli-luce-elmetto-tafellamp/139189/,Martinelli Luce Elmetto Tafellamp,"195,-


248,05",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238372,https://www.fonq.nl/product/philips-hue-felicity-tafellamp-incl-dimmer-switch/238372/,Philips Hue Felicity Tafellamp - incl. Dimmer Switch,"95,95


99,99",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147780,https://www.fonq.nl/product/foscarini-birdie-tafellamp-49-cm/147780/,Foscarini Birdie Tafellamp 49 cm,"352,15",table_lights,fonq,,E27,49 cm,Nee,"Kunststof, Metaal, Staal",155278,,1,,Ingebouwde dimmer,Wit,Wit,"Halogeen, LED",17 cm,,2210012DM 10,2 jaar,Birdie,70,,2 kg,,,Ø 17 x H 49 cm,,,220 - 240 Volt,"Kantoor, Slaapkamer, Woonkamer",220-240 Volt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159264,https://www.fonq.nl/product/it-s-about-romi-kobe-tafellamp/159264/,it’s about RoMi Kobe Tafellamp,"52,95


77,-",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295624,https://www.fonq.nl/product/light-living-tafellamp-marley-mat-zwart_ant-brons/295624/,Light & Living Tafellamp MARLEY - mat zwart/ant brons,"59,95",table_lights,fonq,36 cm,E27,41 cm,Nee,Metaal,2_025244,8717807241735,,Nee,Geschikt voor dimmer,Zwart,Zwart,Exclusief,36 cm,,,,,40,36 cm,,,,36 x 36 cm,,,,,,,,,,,,36 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269003,https://www.fonq.nl/product/eglo-townshend-tafellamp/269003/,EGLO Townshend Tafellamp,"36,95


39,95",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328694,https://www.fonq.nl/product/lucide-fungo-tafellamp/328694/,Lucide Fungo Tafellamp,"79,95",table_lights,fonq,"16,5 cm",,"25,5 cm",Ja,Plastic,252119,5411212151858,1,,Ingebouwde dimmer,Roze,,LED,"16,5 cm",,15599/06/66,2 jaar,FUNGO,"7,5","16,5 cm","0,8 kg",,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147807,https://www.fonq.nl/product/foscarini-birdie-tafellamp-70-cm/147807/,Foscarini Birdie Tafellamp 70 cm,"400,-",table_lights,fonq,,E27,70 cm,Nee,"Kunststof, Metaal, Staal",155274,,1,,Ingebouwde dimmer,Wit,Wit,"Halogeen, LED",25 cm,,221001 10,2 jaar,Birdie,150,,4 kg,,,Ø 25 x H 70 cm,,,220 - 240 Volt,"Kantoor, Slaapkamer, Woonkamer",220-240 Volt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126552,https://www.fonq.nl/product/umage-conia-tafellamp-30-cm/126552/,Umage Conia Tafellamp Ø 30 cm,"98,-",table_lights,fonq,,E27,36 cm,,"Aluminium, Kunststof",1252,,1,,Geschikt voor dimmer,Koper,,"Halogeen, LED, Spaarlamp",30 cm,2,,2 jaar,,60,,,E27 max 60W,,,,,,"Kantoor, Slaapkamer, Woonkamer",,,,,,,,,,,,,Tafellamp,,,,Zwarte tafellamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266749,https://www.fonq.nl/product/trio-reality-berry-tafellamp/266749/,TRIO Reality Berry Tafellamp,"22,10",table_lights,fonq,24 cm,SMD LED,33 cm,Ja,Kunststof,243716,4017807390902,1,Nee,Niet geschikt voor dimmer,Grijs,Titaan,LED,,"1,7",R52191187,2 jaar,Berry,3,13 cm,,,,,,,,,,,,,,,,,,,,,,,A+,,,,,Warm wit (2700K-3000K),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240801,https://www.fonq.nl/product/bloomingville-circles-tafellamp/240801/,Bloomingville Circles Tafellamp,"85,-",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355062,https://www.fonq.nl/product/bomerango-halley-naturel-tafellamp-small-25-cm-koordset-rood/355062/,Bomerango Halley Naturel - Tafellamp - Small Ø 25 cm - Koordset rood,"98,95",table_lights,fonq,"25,00 cm",,"33,00 cm",,Hout,2_070967,8718924256282,,,,Bruin,,,25 cm,,,,,,,,,,,,,,,,,,,,,,"25,00 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331323,https://www.fonq.nl/product/bondy-living-florian-tafellamp/331323/,Bondy Living Florian Tafellamp,"99,95",table_lights,fonq,45 cm,,75 cm,,Metaal,2_058852,5420072042640,,,,Wit,,,,,,,,,45 cm,,,,"B45, D45, H75 cm",,,,,,,,,,,,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289484,https://www.fonq.nl/product/kikkerland-freia-papieren-lamp/289484/,Kikkerland Freia Papieren Lamp,"16,-",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213075,https://www.fonq.nl/product/it-s-about-romi-cambridge-tafellamp/213075/,it’s about RoMi Cambridge Tafellamp,"97,50


132,-",table_lights,fonq,30 cm,E27,40 cm,Nee,"Hout, IJzer",202130,8716248076456,1,,Geschikt voor dimmer,Groen,Olijfgroen,"Halogeen, LED",,"1,75",CAMBRIDGE/T/OG,2 jaar,Cambrigde,40,20 cm,"1,4 kg",,,,,Met een matte poedercoating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328944,https://www.fonq.nl/product/steinhauer-aleppo-tafellamp-rvs/328944/,Steinhauer Aleppo Tafellamp RVS,"119,95",table_lights,fonq,,Ingebouwd (LED),62 cm,Ja,Metaal,2_057101,8712746114232,2,,Ingebouwde dimmer,RVS,RVS,,,,,,,,,,,,,,,,,,,,,,,,42 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78838,https://www.fonq.nl/product/leitmotiv-barefoot-tafellamp/78838/,Leitmotiv Barefoot Tafellamp,"49,95",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276876,https://www.fonq.nl/product/trio-leuchten-tafellamp-pike-mini-beton/276876/,Trio Leuchten Tafellamp Pike Mini Beton,"27,-",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112261,https://www.fonq.nl/product/iittala-leimu-tafellamp/112261/,Iittala Leimu Tafellamp,"549,-",table_lights,fonq,,E14,38 cm,Nee,"Beton, Glas",119592,6428501303170,1,,,Bruin,,"Halogeen, LED",25 cm,"2,5",1009438,2 jaar,Iittala Leimu,60,,,E14 max 60W,,38 x 25 cm,,,,,,,,,,,,,,,,,Tafellamp,,,,,,,,1,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144026,https://www.fonq.nl/product/zuiver-study-tafellamp/144026/,Zuiver Study Tafellamp,"99,-",table_lights,fonq,,E27,"72,5 cm",,"Hout, Metaal",151618,8718548019492,1,,Niet geschikt voor dimmer,Grijs,Donkergrijs,"Halogeen, LED",20 cm,,5200013,2 jaar,Study,13,,,,,,,,220 - 230 volt,"Kantoor, Slaapkamer, Woonkamer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274095,https://www.fonq.nl/product/mica-bronx-tafellamp/274095/,Mica Bronx Tafellamp,"53,95


59,-",table_lights,fonq,,E27,28 cm,Nee,Glas,245836,8718861449358,1,Ja,Niet geschikt voor dimmer,Grijs,,"Halogeen, LED, Spaarlamp",30 cm,3,1046913,2 jaar,Bronx,60,,2 kg,Tafellamp,Rond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261297,https://www.fonq.nl/product/eth-sledge-tafellamp/261297/,ETH Sledge Tafellamp,"83,-


100,-",table_lights,fonq,29 cm,E27,58 cm,Nee,Metaal,240597,8719075184301,1,,Geschikt voor dimmer,Zwart,,,,,05-TL3277-30,2 jaar,Sledge,60,18 cm,"6,3 kg",,,,,,230 volt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281186,https://www.fonq.nl/product/dutchbone-vox-tafellamp/281186/,Dutchbone Vox Tafellamp,"89,-",table_lights,fonq,32 cm,E27,87 cm,Nee,IJzer,248435,8718548041301,1,,,Zwart,,,,"2,5",5200055,2 jaar,Vox,40,25 cm,,,,,,Met poedercoating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164185,https://www.fonq.nl/product/happynme-tallulah-olielamp/164185/,HappyNME Tallulah Olielamp,"95,-",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331704,https://www.fonq.nl/product/vloerlamp-dave-zwart-46xh99-cm/331704/,Vloerlamp Dave Zwart - Ø46xH99 cm,"264,95",table_lights,fonq,,E27,99 cm,Nee,Metaal,2_059191,7061255390219,2,Nee,Niet geschikt voor dimmer,Zwart,Donker,Exclusief,46 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269977,https://www.fonq.nl/product/light-living-tafellamp-jurre-antiek-zwart/269977/,Light & Living Tafellamp JURRE - antiek zwart,"69,95",table_lights,fonq,14 cm,E27,43 cm,Nee,Metaal,2_005328,8717807172688,1,Nee,Geschikt voor dimmer,Zwart,Zwart,Exclusief,,,,,,40,,,,,17 x 14 x 43 cm,,,,,,,,,,,,17 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34458,https://www.fonq.nl/product/leitmotiv-z-tafellamp/34458/,Leitmotiv Z Tafellamp,"31,99",table_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329508,https://www.fonq.nl/product/steinhauer-aleppo-tafellamp-brons/329508/,Steinhauer Aleppo Tafellamp Brons,"119,95",table_lights,fonq,35 cm,Ingebouwd (LED),62 cm,Ja,Metaal,2_057613,8712746114225,2,,Ingebouwde dimmer,Brons,Brons,,,,,,,,,,,,,,,,,,,,,,,,62 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
