product_id,detail_url,title,price,category,competitor,Productnummer,Kleur,Materiaal,Zits,Breedte,Hoogte,Diepte,description,Stofspecificatie,Poten,Binnenwerk zitting,Binnenwerk rug,Martindale,Afneembare hoes,Zithoogte,Bekleding,Herkomst,Armleuning,Diepte bank,Zitdiepte,Maximaal draaggewicht,Materiaal stof,Materiaal frame,De stof bestaat uit gemixte kleuren,Afmetingen losse elementen,Vulling,Afmetingen,Stofsamenstelling,Extra verlichting,Fitting,Lichtrichting,Stroomvoorziening,Snoerlengte,Geschikt voor buiten?,XS-XXL,Afmetingen kap,Lichtbron,Fitting ,Alfabet,Max. lichtopbrengst totaal,Afmeting kap ,Afmeting voet,Gewicht,Hoogte inclusief lampenkap ,Diameter voet ,Afmeting lampenkap ,Kap materiaal ,Binnenkant lampenkap ,Hoogte ,Kleur ,Materiaal ,Voetplaat ,Afwerking ,Info,Min. hoogte,Max. hoogte,Type fitting,Deze Tafellamp is ook verkrijgbaar met een houten voetje,Schakelaar,Max. lichtopbrengst per lamp,Tip,Totale afmetingen,Zuiver Gringo tafellamp geeft een gaaf lichtspel op tafel en muren en is verkrijgbaar in twee kleuren,Afmetingen voet,Lengte snoer,Afmeting staander,Afmeting kap,leverbaar in,Grid is er in twee kleuren,Kabel,De hoogte van de lamp is,De afmeting van de kap is,De hoogte van deze lamp is,De afmetingen van de kap zijn,Maximale hoogte,Maximale breedte,Diameter,Kabellengte,Lichtopbrengst lamp,Lichtkleur lamp,Afmetingen potten,Lengte touw,Lengte van de ketting,Met afstandsbediening,Basis; mangohout blank/ Kap,Diameter ,Lengte ketting ,Ketting ,Plafondcup ,Minimale hoogte,Lichtpunten,Lichtpunt,energieklasse,Diameter plafondplaat,Afmeting,In dit armatuur kan een lichtbron van energieklasse,Totaal lenge lamp,Energielabel,Lamp dimbaar,kleurmogelijkheden,Hoogte exclusief ketting ,Leverbaar in de volgende maten,Afmeting totale hoogte,Afmetingen glas,Afmetingen totale lengte (excl. snoer),Afmetingen totale lengte (incl. snoer),Snoer,Afmeting totale lengte,Hoogte kap,Opmerking,Materiaal lamp,Kleur lamp,Materiaal katrol,Maat,Hoogte excl. ketting ,Totale lengte,Afmetingen totale lengte,Afmetingen lamp,Lengte kabel,LIchtbronnen,Rond,Ovaal,Totale hoogte,Afmeting  50cm,Afmeting  70cm,Hoogte totale lamp incl snoer/ketting,De hanglamp Copen is leverbaar in 3 verschilende kleuren ,Aantal lichtpunten ,Gringo is er in twee kleuren,Afmeting totaal,Afmetingen lampenkap Sphere,Afmetingen lampenkap Cone,Zuiver Gringo Flat hanglamp is verkrijgbaar in twee kleuren,Het gekleurde glas van hanglamp Rose zorgt voor een warme gloed in elke ruimte. Verkrijgbaar in drie kleuren,Lichtbron (inclusief en vervangbaar),Afmetingen L,Afmetingen XL,Lengte kettingen,Afmetingen druppel,Totale hoogte lamp,Afmetingen bol,Maximale lengte,Minimale lengte,Lichtrbron,Lengte van het snoer,Gringo wandlamp van Zuiver is creëert een mooi lichtspel op de muur. Hij is verkrijgbaar in twee kleuren,De lamp is verkrijgbaar in twee kleuren,Verkrijgbaar in vier mooie matte kleuren,Max. belastbaar gewicht,Bekleding stoel,Maximale draaggewicht,Armleuning hoogte,Maximum draaggewicht,Zitting,Stof kleur,Armhoogte,LET OP,Frame,Materiaal patchwork,Materiaal leatherlook,Afmeting (hxbxd),Zithoogte  zitdiepte,Zithoogte x zitdiepte,Maximale belasting,Materiaal poten,Frame stoel,Zittling & rugleuning,Onderstel,Hoogte armleuning,Materiaal kuip,Materiaal sitting,Materiaal zitting,Leverbaar in,Maximaal draagvermogen,Afmetingen (hxbxd),Stijl,Materiaal stoffen stoel,Materiaal PU stoel,Natuur product,Pootjes,Stofsoort lampenkap ,Diepte boog ,Stavlak driepoot ,Sta vlak drie-poot ,Afmetingen marmer,"Snoer met aan/uit schakelaar, lengte",Afmetingen (ø x H),Afmetingen voet (ø x H),Verstelbaar in hoogte,Met schakelaar,Afmetingen lampenkap (ø x H),Afmetingen kap (øxh),Hoogte lamp,Materiaal voet,Materiaal kap,Afmeting standaard,Exclusief,Lampenkapjes,Afmetingen (bxdxh),Afmetingen (hxb),Afmeting (hxd),Afmeting kap (Øxh) ,Asymmetrische kap van textiel Gecoat metalen voet Lichtbron,Lampenkap,Afmeting bed,Hoogte poot,Stoffering,Vloerkleden,Vorm vloerkleed,Inhoud,Inhoud ,Reinigen,Binnenwerk zitting en rugkussen,Verhouding stof,Binnenwerk frame,Vering,Inhoud zitkussens,Inhoud rugkussens,Afmetingen 2-zits,Afmetingen 3-zits,3-zit,"3,5-zit",4-zit,Zit diepte,Let op,Stof,Behandeling,Stofeigenschappen,Materiaal dragende delen,Binnen werk rug,Afmeting rugkussen,Afmetingen (lxbxh),Zithoogte en -diepte,Hocker,Materiaal bar vintage brown,Armhoogte en -breedte,Onderhoud,"Deze prachtige fauteuil heeft een zachte stof en zit vol mooie details, geïnspireerd op de jaren twintig. Een klassieke look die weer helemaal hip is. Verkrijgbaar in de kleuren",Maximale draagkracht,Zit hoogte
17658,https://loods5.nl/product/6834/tafellamp-abel/17658,Tafellamp Abel,"49,95",table_lights,loods_5,0892-0467-01,Roze,"metaal, glas",,"23,0 cm","36,0 cm","23,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17551,https://loods5.nl/product/6791/tafellamp-pien/17551,Tafellamp Pien,"69,-",table_lights,loods_5,0892-0440-01,Zwart,metaal,,"28,0 cm","53,0 cm","28,0 cm",,,,,,,,,,,,,,,,,,,,,,,E14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17547,https://loods5.nl/product/6787/tafellamp-lester/17547,Tafellamp Lester,"69,-",table_lights,loods_5,0892-0437-01,Grijs,metaal,,"31,0 cm","34,0 cm","27,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17500,https://loods5.nl/product/6778/lamp-muis-valentijn/17500,Lamp Muis Valentijn,"79,-",table_lights,loods_5,0293-0318-01,Roze,,,"6,2 cm","14,5 cm","8,1 cm",,,,,,,,,,,,,,,,,,,,,,"inclusief lichtbron, schakelaar",,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17495,https://loods5.nl/product/6776/tafellamp-aap/17495,Tafellamp Aap,"69,95",table_lights,loods_5,0879-0062-01,Zwart,,,"20,0 cm","33,0 cm","13,0 cm",,,,,,,,,,China,,,,,,,,,,,,,E27,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17441,https://loods5.nl/product/6755/tafellamp-tower/17441,Tafellamp Tower,"59,95",table_lights,loods_5,0819-0126-01,Zwart,metaal,,"27,0 cm","66,0 cm",,,,,,,,,,,India,,,,,,,,,,,,schakelaar,E27,Naar boven,Netstroom,"140,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17344,https://loods5.nl/product/6734/lamp-the-monkey-zittend-outside/17344,Lamp The Monkey zittend outside,"235,-",table_lights,loods_5,0293-0314-01,Zwart,,,"30,0 cm","32,0 cm","34,0 cm",,,,,,,,,,,,,,,,,,,,,,"inclusief lichtbron, schakelaar",E14,Rondom,Netstroom,,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17338,https://loods5.nl/product/6731/tafellamp-t-rex/17338,Tafellamp T-Rex,"189,-",table_lights,loods_5,0293-0311-01,Wit,,,"39,0 cm","33,0 cm","13,0 cm",,,,,,,,,,,,,,,,,,,,,,inclusief lichtbron,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17337,https://loods5.nl/product/6730/tafellamp-brontosaurus/17337,Tafellamp Brontosaurus,"199,-",table_lights,loods_5,0293-0310-01,Wit,,,"49,0 cm","31,0 cm","17,0 cm",,,,,,,,,,,,,,,,,,,,,,inclusief lichtbron,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17291,https://loods5.nl/product/6718/lamp-the-monkey-zittend/17291,Lamp The Monkey zittend,"230,-",table_lights,loods_5,0293-0306-01,Wit,,,"30,0 cm","32,0 cm","34,0 cm",,,,,,,,,,,,,,,,,,,,,,"inclusief lichtbron, schakelaar",E14,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17289,https://loods5.nl/product/6716/lamp-muis-liggend/17289,Lamp Muis liggend,"69,-",table_lights,loods_5,0293-0305-01,Wit,,,"6,2 cm","8,1 cm","21,0 cm",,,,,,,,,,,,,,,,,,,,,,inclusief lichtbron,,Rondom,Netstroom,"250,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17288,https://loods5.nl/product/6715/lamp-muis-zittend/17288,Lamp Muis zittend,"69,-",table_lights,loods_5,0293-0304-01,Wit,,,"6,2 cm","12,0 cm","15,0 cm",,,,,,,,,,,,,,,,,,,,,,inclusief lichtbron,,Rondom,Netstroom,"250,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17287,https://loods5.nl/product/6714/lamp-muis-staand/17287,Lamp Muis staand,"69,-",table_lights,loods_5,0293-0303-01,Wit,,,"6,2 cm","14,5 cm","8,1 cm",,,,,,,,,,,,,,,,,,,,,,inclusief lichtbron,,Rondom,Netstroom,"250,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17281,https://loods5.nl/product/6708/tafellamp-milk/17281,Tafellamp Milk,"163,-",table_lights,loods_5,0293-0302-01,"Wit, Bruin","Hout, glas",,"20,0 cm","25,0 cm",,,,,,,,,,,,,,,,,,,,,,,Dimbaar,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17277,https://loods5.nl/product/6707/tafellamp-jwda-concrete/17277,Tafellamp JWDA Concrete,"179,95",table_lights,loods_5,0293-0301-01,"Grijs, Wit, Goud","messing, beton, glas",,"17,0 cm","29,0 cm",,,,,,,,,,,,,,,,,,,,,,,Dimbaar,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17264,https://loods5.nl/product/6698/tafellamp-torino/17264,Tafellamp Torino,"39,95",table_lights,loods_5,0439-0451-01,"Zwart, Brons",metaal,,"31,0 cm","23,0 cm","31,0 cm",,,,,,,,,,India,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17262,https://loods5.nl/product/6697/tafellamp-honey/17262,Tafellamp Honey,"230,-",table_lights,loods_5,0293-0298-01,Zwart,glas,,"26,0 cm","38,0 cm",,,,,,,,,,,,,,,,,,,,,,,,E27,Rondom,Netstroom,"250,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17129,https://loods5.nl/product/6626/tafellamp-silk/17129,Tafellamp Silk,"234,-",table_lights,loods_5,0293-0291-01,"Wit, Goud","messing, glas",,,"55,8 cm",,,,,,,,,,,,,,,,,,,,,,,,E14,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17016,https://loods5.nl/product/6588/tafellamp-brass/17016,Tafellamp Brass,"179,-",table_lights,loods_5,0858-0022-01,Koper,,,"30,0 cm","47,0 cm",,,,,,,,,,,Scandinavië,,,,,,,,,,,,Exclusief lichtbron,E27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17216,https://loods5.nl/product/6538/tafellamp-vintage/17216,Tafellamp vintage,"49,95",table_lights,loods_5,0764-0173-01,"Zwart, Bruin","metaal, Mangohout",,"25,0 cm","30,0 cm","25,0 cm",,,,,,,,,,India,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Rondom,Netstroom,"120,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16898,https://loods5.nl/product/6530/tafellamp-nero/16898,Tafellamp Nero,"84,95",table_lights,loods_5,0439-0449-01,Zwart,metaal,,"24,0 cm","27,0 cm","24,0 cm",,,,,,,,,,China,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16875,https://loods5.nl/product/6527/tafellamp-global/16875,Tafellamp Global,"49,95",table_lights,loods_5,0439-0446-01,Zwart,"Aluminium, Mangohout",,"24,5 cm","24,5 cm","12,5 cm",,,,,,,,,,India,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16308,https://loods5.nl/product/6280/tafellamp-muras-tricolore/16308,Tafellamp Muras Tricolore,"115,-",table_lights,loods_5,0193-0543-01,Blauw,"metaal, Powdercoated",,"34,0 cm","55,0 cm","34,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Naar beneden,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16306,https://loods5.nl/product/6279/bureaulamp-lizzy/16306,Bureaulamp Lizzy,"69,90",table_lights,loods_5,0193-0542-01,Wit,"metaal, Powdercoated",,"27,0 cm","59,0 cm","44,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,"100,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16302,https://loods5.nl/product/6277/bureaulamp-curly/16302,Bureaulamp Curly,"59,90",table_lights,loods_5,0193-0541-01,Wit,"staal, metaal, Powdercoated",,"19,0 cm","47,0 cm","32,5 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,"200,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16283,https://loods5.nl/product/6266/tafellamp-vox/16283,Tafellamp Vox,"89,90",table_lights,loods_5,0193-0537-01,Zwart,Powdercoated,,"20,0 cm","88,0 cm","28,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,"250,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16220,https://loods5.nl/product/6227/tafellamp-lucca/16220,Tafellamp Lucca,"84,95",table_lights,loods_5,0637-0097-02,Zwart,"Hout, metaal",,"25,0 cm","27,0 cm","25,0 cm",,,,,,,,,,Nederland,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Rondom,Netstroom,"150,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16192,https://loods5.nl/product/6214/tafellamp-cage/16192,Tafellamp Cage,"79,-",table_lights,loods_5,0193-0532-01,Wit,"Aluminium, metaal",,"29,0 cm","28,5 cm","21,5 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15665,https://loods5.nl/product/6058/lamp-sunset/15665,Lamp Sunset,"49,-",table_lights,loods_5,1052-0035-01,Naturel, bamboe,,,"41,0 cm","30,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14978,https://loods5.nl/product/5940/bureaulamp-liam-dutchbone/14978,Bureaulamp Liam Dutchbone,"119,-",table_lights,loods_5,0193-0521-01,Zwart," Kantelbare ijzeren kap met poedercoating, gepoedercoate ijzeren steel, aluminium basis",,"29,0 cm","49,5 cm","32,5 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,," 29x6,5 cm (Ø x H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14976,https://loods5.nl/product/5939/dutchbone-julius-bureaulamp/14976,Dutchbone Julius bureaulamp,"99,-",table_lights,loods_5,0193-0520-01,"Zwart, Goud"," Kantelbare, gepoedercoate ijzeren kap met koperen details. Messing ijzeren basis",,"31,0 cm","48,0 cm","31,0 cm",,,,,,,,,,,,,,,,,,,,,,"Exclusief lichtbron, schakelaar",E27,Verstelbaar,Netstroom,,,, 31x2 cm (Ø x H), Normale lamp max. 25 watt. spaarlamp max 13 watt. LED lamp max 2 watt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
