product_id,detail_url,title,price,category,competitor,Hoogte armleuning,Afmetingen,Zithoogte,Zitdiepte,Ruimte,Materiaal,Garantie,Merk,Categorie,Productsoort,Herkomst,Productfamilie,Zitbreedte,Ontwerper,Stofsoorten,Dimtechniek,Snoerlengte (in cm),Waterdichtheid,Lichtrichting,Bediening,Dimbaar,Lichtbron,Plafondkapje,Aanbevolen lichtbron,Fitting,Opmerking,Soort lichtbron,Kleurtemperatuur,Energielabel,Stapelbaar tot,Stekker,Productiemethode
27378,https://www.flinders.nl/foscarini-spokes-2-hanglamp-led,Spokes 2 hanglamp LED,"1.055,12",pendant_lights,flinders,,(h) 52.50 x (Ø) 52.00 cm,,,Alleen geschikt voor binnen,"Aluminium (metaal), Staal",1 jaar,Foscarini,Hanglampen,"Foscarini hanglampen, Foscarini buitenlampen",Italië,Foscarini Spokes,,Garcia Cumini,,,190,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,Nee,Meegeleverd,Meegeleverd,"LED 38,5W 2700K 2780lm",,,,,,,,
29110,https://www.flinders.nl/menu-franklin-chandelier-hanglamp,Franklin Chandelier hanglamp,"489,95",pendant_lights,flinders,,(h) 56.00 x (Ø) 56.00 cm,,,Alleen geschikt voor binnen,"Messing, Staal",1 jaar,Menu,Hanglampen,"Menu hanglampen, Menu lampen",Denemarken,Menu Tribeca,,Søren Rose,,,500,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Niet meegeleverd,4 x E27 max 60W,E27 (grote fitting),,,,,,,
41853,https://www.flinders.nl/foscarini-aplomb-large-hanglamp-led-dimbaar,Aplomb Large hanglamp LED dimbaar,"675,18",pendant_lights,flinders,,(h) 20.00 x (Ø) 45.00 cm,,,Alleen geschikt voor binnen,"Aluminium (metaal), Beton, PC (kunststof)",,Foscarini,Hanglampen,"Foscarini hanglampen, Foscarini buitenlampen",Italië,Foscarini Aplomb,,Lucidi E Pevere,,,170,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, zie bijlage",Meegeleverd,Meegeleverd,"1x 11,7W LED Multichip mid power 2700K 1279lm CRI>90",LED (geïntegreerd),,LED,,,,,
22559,https://www.flinders.nl/frandsen-ball-multi-hanglamp,Ball Multi hanglamp,429,pendant_lights,flinders,,(h) 120 x (Ø) 18 cm,,,Alleen geschikt voor binnen,Metaal,1 jaar,Frandsen,Hanglampen,Frandsen hanglampen,Denemarken,Frandsen Ball,,Benny Frandsen,,,,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,7 x E27 max 40W,E27 (grote fitting),,,,,,,
13063,https://www.flinders.nl/flos-skygarden-2-hanglamp,Skygarden 2 hanglamp,"2.648,69",pendant_lights,flinders,,(h) 45 x (Ø) 90 cm,,,Alleen geschikt voor binnen,"Gips, Staal",2 jaar,Flos,Hanglampen,"Flos hanglampen, Flos buitenlampen",Italië,Flos Skygarden,,Marcel Wanders,,,400,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, via wanddimmer",Niet meegeleverd,Meegeleverd,1x max 205W E27 HSGS of 1x LED 8W E27,E27 (grote fitting),Lengte snoer: 400 cm.,Halogeenlamp,,,,,
21079,https://www.flinders.nl/frandsen-kobe-hanglamp-,Kobe hanglamp,224,pendant_lights,flinders,,(Ø) 30 cm,,,Alleen geschikt voor binnen,"Aluminium (metaal), Glas, Metaal",1 jaar,Frandsen,Hanglampen,Frandsen hanglampen,Denemarken,,,Benny Frandsen,,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,1 x E27 max 60W,E27 (grote fitting),,,,,,,
42491,https://www.flinders.nl/frandsen-ball-metallic-hanglamp,Ball Metallic hanglamp,88,pendant_lights,flinders,,(Ø) 18 cm,,,Alleen geschikt voor binnen,Metaal,1 jaar,Frandsen,Hanglampen,Frandsen hanglampen,Denemarken,Frandsen Ball,,Benny Frandsen,,,200,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,1 x E27 max 40W,E27 (grote fitting),,,,,,,
36792,https://www.flinders.nl/moooi-random-light-hanglamp-medium,Random Light hanglamp medium,"914,76",pendant_lights,flinders,,(h) 80.00 x (Ø) 80.00 cm,,,Alleen geschikt voor binnen,Epoxy en glasvezel,2 jaar,Moooi,Hanglampen,"Moooi hanglampen, Moooi Verlichting, Moooi Lampen",Nederland,Moooi Random Light,,Bertjan Pot,,,400,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, zie bijlage",Niet meegeleverd,Meegeleverd,1 x E27 van max 60W,E27 (grote fitting),,,,,,,
2909,https://www.flinders.nl/flowerpot-big,FlowerPot Big hanglamp,603,pendant_lights,flinders,,,,,Alleen geschikt voor binnen,Aluminium (metaal),1 jaar,&tradition,Hanglampen,"&Tradition lampen, &tradition hanglampen",Denemarken,&Tradition FlowerPot,,Verner Panton,,,,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,,1 x  E27 max 60W,E27 (grote fitting),,,,,,,
5325,https://www.flinders.nl/talo-90-hanglamp,Talo 90 hanglamp,580,pendant_lights,flinders,,,,,Alleen geschikt voor binnen,"Aluminium (metaal), Plastic",5 jaar bij registratie,Artemide,Hanglampen,"Artemide hanglampen, Artemide buitenlampen",Italië,,,Neil Poulton,,,,IP20 (Geen bescherming tegen water),Naar boven en beneden,Via lichtpunt,Nee,Meegeleverd,Meegeleverd,1 x G5 van max 39W (fluorescent),,,,,,,,
51465,https://www.flinders.nl/tom-dixon-etch-hanglamp-32,Etch hanglamp 32,471,pendant_lights,flinders,,(h) 32.00 x (Ø) 32.00 cm,,,Alleen geschikt voor binnen,"Aluminium (metaal), Messing, Roestvrijstaal",1 jaar,Tom Dixon,Hanglampen,"Tom Dixon Lampen, Tom Dixon Hanglampen",Verenigd Koninkrijk,Tom Dixon Etch,,,,,250,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,,1x E27 max. 42W,E27 (grote fitting),,,,,,,
19199,https://www.flinders.nl/artemide-pirce-micro-sospensione-hanglamp-led,Pirce Micro Sospensione hanglamp LED,560,pendant_lights,flinders,,,,,Alleen geschikt voor binnen,"Glas, Metaal",5 jaar bij registratie,Artemide,Hanglampen,"Artemide hanglampen, Artemide buitenlampen",Italië,Artemide Pirce,,Giuseppe Maurizio Scutellà,,Push-dim,,IP20 (Geen bescherming tegen water),Naar boven,Via lichtpunt,"Ja, zie bijlage",Meegeleverd,Meegeleverd,"1 x LED 29W 3000k, 2680lm",LED (geïntegreerd),,,,,,,
52650,https://www.flinders.nl/louis-poulsen-ph-5-hanglamp-mini,PH 5 hanglamp mini,"550,01",pendant_lights,flinders,,(l) 16.3 x (Ø) 30 cm,,,Alleen geschikt voor binnen,Metaal,,Louis Poulsen,Hanglampen,"Louis Poulsen hanglamp, Louis Poulsen buitenlampen",Denemarken,Louis Poulsen PH,,Poul Henningsen,,,300,,Naar boven en beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,,1 x E14 max 40W,E14 (kleine fitting),,,,,,,
47818,https://www.flinders.nl/umage-cannonball-cluster-2-hanglamp-2,Cannonball cluster 2 hanglamp,59,pendant_lights,flinders,,(h) 12.00 x (Ø) 12.00 cm,,,Alleen geschikt voor binnen,"Siliconen, Textiel",1 jaar,Umage,Hanglampen,Umage hanglampen,Denemarken,Umage Cannonball,,,,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,2 x E27 max. 15 Watt LED.,E27 (grote fitting),,LED,,,,,
51106,https://www.flinders.nl/zuiver-gringo-multi-hanglamp,Gringo Multi hanglamp,299,pendant_lights,flinders,,(b) 100 x (d) 70 x (h) 30 cm,,,Alleen geschikt voor binnen,"Ijzer, Messing",1 jaar,Zuiver,Hanglampen,"Zuiver hanglampen, Zuiver lampen",Nederland,Zuiver Gringo,,,,,130,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, via wanddimmer",Niet meegeleverd,Meegeleverd,4 x E27 max. 40W of 4 x E27 LED max. 4W,E27 (grote fitting),,,,,,,
5163,https://www.flinders.nl/le-soleil-hanglamp-foscarini,Le Soleil hanglamp halo,"672,76",pendant_lights,flinders,,(h) 43.00 x (Ø) 62.00 cm,,,Alleen geschikt voor binnen,PC (kunststof),2 jaar,Foscarini,Hanglampen,"Foscarini hanglampen, Foscarini buitenlampen",Italië,,,Vicente Garcia Jimenez,,,170,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,3x E27 LED of CFL 25W + 1 GU10 PAR 16 8W,E27 (grote fitting),,,,,,,
41435,https://www.flinders.nl/ay-illuminate-z1-hanglamp-config,Z1 hanglamp,429,pendant_lights,flinders,,(h) 100.00 x (Ø) 67.00 cm,,,Alleen geschikt voor binnen,"Bamboe, Katoen, Stof, Textiel",1 jaar,Ay illuminate,Hanglampen,Ay Illuminate hanglampen,Nederland,,,,,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, via wanddimmer",Niet meegeleverd,,1 x E27 max. 60W,E27 (grote fitting),,,,,,,
12850,https://www.flinders.nl/flos-tatou-s2-hanglamp,Tatou S2 hanglamp,"491,26",pendant_lights,flinders,,(h) 31.90 x (Ø) 50.00 cm,,,Alleen geschikt voor binnen,"PC (kunststof), Staal",2 jaar,Flos,Hanglampen,"Flos hanglampen, Flos buitenlampen",Italië,Flos Tatou,,Patricia Urquiola,,,415,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, via wanddimmer",Meegeleverd,Meegeleverd,1 x 205W E27 HSGS 4200lm or 1 LED 21W E27 2450lm 3000K,E27 (grote fitting),,Halogeenlamp,,,,,
43114,https://www.flinders.nl/andtradition-fornell-hanglamp-led,Fornell hanglamp LED,575,pendant_lights,flinders,,(l) 120.00 x (b) 7.50 x (h) 6.00 cm,,,Alleen geschikt voor binnen,"PC (kunststof), Roestvrijstaal",,&tradition,Hanglampen,"&Tradition lampen, &tradition hanglampen",Denemarken,,,Andreas Bozarth Fornell,,,600,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, via wanddimmer",Meegeleverd,Meegeleverd,1500lm (51lm/W) 3000K CRI>90,LED (geïntegreerd),,LED,,,,,
42443,https://www.flinders.nl/frandsen-grand-metro-hanglamp,Grand metro hanglamp,147,pendant_lights,flinders,,(l) 27.00 cm,,,Alleen geschikt voor binnen,"Glas, Metaal",1 jaar,Frandsen,Hanglampen,Frandsen hanglampen,Denemarken,,,,,,250,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,3x E27 max. 60W,E27 (grote fitting),,,,,,,
51937,https://www.flinders.nl/ferm-living-socket-hanglamp-high,Socket hanglamp high,95,pendant_lights,flinders,,(h) 17 x (Ø) 6 cm,,,Alleen geschikt voor binnen,Metaal (gepoedercoat),1 jaar,Ferm Living,Hanglampen,"Ferm Living hanglampen, Ferm Living lampen",Denemarken,,,,,,300,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,1 x E27 max. 60W,E27 (grote fitting),,,,,,,
3120,https://www.flinders.nl/andtradition-bulb,Bulb hanglamp,95,pendant_lights,flinders,,,,,Alleen geschikt voor binnen,Glas (geblazen),1 jaar,&tradition,Hanglampen,"&Tradition lampen, &tradition hanglampen",Denemarken,,,Sofie Refer,,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,1 x  E27 max 60W,E27 (grote fitting),"Transparante lamp met zwart, rood of transparant koord.",,,,,,
28939,https://www.flinders.nl/moooi-non-random-hanglamp-large,Non Random hanglamp large,"906,29",pendant_lights,flinders,,(h) 70.00 x (Ø) 71.00 cm,,,Alleen geschikt voor binnen,Glasvezel,2 jaar,Moooi,Hanglampen,"Moooi hanglampen, Moooi Verlichting, Moooi Lampen",Nederland,Moooi Non Random,,Bertjan Pot,,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,"1 x E27, max 60W",E27 (grote fitting),,,,,,,
6233,https://www.flinders.nl/spinning-42-hanglamp-andtradition,Spinning hanglamp 40 cm,274,pendant_lights,flinders,,,,,Alleen geschikt voor binnen,Aluminium (metaal),1 jaar,&tradition,Hanglampen,"&Tradition lampen, &tradition hanglampen",Denemarken,,,Benjamin Hubert,,,,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,,1 x  E27 max 60W,E27 (grote fitting),,,,,,,
44811,https://www.flinders.nl/zuiver-gringo-hanglamp,Gringo hanglamp,149,pendant_lights,flinders,,(h) 23 x (Ø) 35 cm,,,Alleen geschikt voor binnen,"Messing, Metaal (gepoedercoat)",1 jaar,Zuiver,Hanglampen,"Zuiver hanglampen, Zuiver lampen",Nederland,Zuiver Gringo,,,,,145,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,Nee,Niet meegeleverd,Meegeleverd,1 x E27 max 40W,E27 (grote fitting),,,,,,,
41456,https://www.flinders.nl/ay-illuminate-z5-hanglamp,Z5 hanglamp,367,pendant_lights,flinders,,(h) 57.00 x (Ø) 42.00 cm,,,Alleen geschikt voor binnen,"Bamboe, Katoen, Stof, Textiel",1 jaar,Ay illuminate,Hanglampen,Ay Illuminate hanglampen,Nederland,,,,,,200,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, via wanddimmer",Niet meegeleverd,Meegeleverd,1 x E27 max. 60W,E27 (grote fitting),,,,,,,
17976,https://www.flinders.nl/kartell-bloom-hanglamp-metallic,Bloom hanglamp metallic,378,pendant_lights,flinders,,,,,Alleen geschikt voor binnen,Plastic,2 jaar,Kartell,Hanglampen,"Kartell lampen, Kartell verlichting, Kartell hanglampen",Italië,Kartell Bloom,,Ferruccio Laviani,,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, via wanddimmer",Meegeleverd,,"S2: 3 x G9 halogeen 33W
S1: 6 x G9 halogeen 33W",,Let op: je moet deze lamp zelf in elkaar zetten.,,,C,,,
27930,https://www.flinders.nl/flos-aim-small-hanglamp-led,Aim Small hanglamp LED,"417,45",pendant_lights,flinders,,(h) 14.90 x (Ø) 17.00 cm,,,Alleen geschikt voor binnen,Aluminium (metaal),1 jaar,Flos,Hanglampen,"Flos hanglampen, Flos buitenlampen",Italië,Flos Aim,,Ronan & Erwan Bouroullec,,Leading edge,,IP20 (Geen bescherming tegen water),Naar beneden,Dimmer,"Ja, zie bijlage",Meegeleverd,Niet meegeleverd,1 x LED 2700K 1250lm CRI90 - 12W,LED (geïntegreerd),De LED-modules in de lamp kunnen niet worden vervangen.,LED,,,,,
16781,https://www.flinders.nl/artemide-tolomeo-sospensione-decentrata-hanglamp-perkament-satijn,Tolomeo Sospensione Decentrata hanglamp,459,pendant_lights,flinders,,,,,Alleen geschikt voor binnen,"Aluminium (metaal), Papier, Stof",5 jaar bij registratie,Artemide,Hanglampen,"Artemide hanglampen, Artemide buitenlampen",Italië,,,"Giancarlo Fassina,  Michele De Lucchi",,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,1 x E27 max 150W,E27 (grote fitting),,,,,,,
35084,https://www.flinders.nl/umage-silvia-hanglamp-met-zwart-snoer,Silvia hanglamp met zwart snoer,"91,95",pendant_lights,flinders,,(h) 45 x (Ø) 45 cm,,,Alleen geschikt voor binnen,PP (kunststof),1 jaar,Umage,Hanglampen,Umage hanglampen,Denemarken,Umage Silvia,,,,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,E27/E26 Max 15W LED,E27 (grote fitting),Let op: De lamp dient zelf nog in elkaar gezet te worden. Zie de montage video voor instructies,,,,,,
35552,https://www.flinders.nl/umage-acorn-hanglamp,Acorn hanglamp zwart,"91,95",pendant_lights,flinders,,(h) 16 x (Ø) 14 cm,,,Alleen geschikt voor binnen,"Aluminium (metaal), Glas, Siliconen",1 jaar,Umage,Hanglampen,Umage hanglampen,Denemarken,,,,,,,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,E27/E26 Max 15W LED,E27 (grote fitting),,,,,,,
16783,https://www.flinders.nl/artemide-tolomeo-basculante-sospensione-hanglamp,Tolomeo Basculante Sospensione hanglamp,700,pendant_lights,flinders,,,,,Alleen geschikt voor binnen,"Aluminium (metaal), Papier, Stof",5 jaar bij registratie,Artemide,Hanglampen,"Artemide hanglampen, Artemide buitenlampen",Italië,"Artemide Tolomeo Basculante, Artemide Tolomeo",,"Giancarlo Fassina,  Michele De Lucchi",,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,2 x E27 halogeen van max 150W,E27 (grote fitting),,,,,,,
35106,https://www.flinders.nl/umage-eos-hanglamp,Eos hanglamp,"131,95",pendant_lights,flinders,,(h) 30 x (Ø) 45 cm,,,Alleen geschikt voor binnen,"Papier, Staal, Veren",1 jaar,Umage,Hanglampen,Umage hanglampen,Denemarken,Umage Eos,,,,,210,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,,E27/E26 max 15W LED,E27 (grote fitting),,,,,,,
17932,https://www.flinders.nl/flos-aim-hanglamp-set-led-zwart,Aim hanglamp set LED zwart,"1.777,49",pendant_lights,flinders,,(b) 24.3 x (d) 24.3 x (h) 21.1 cm,,,Alleen geschikt voor binnen,"ABS (kunststof), Aluminium (metaal), PC (kunststof)",2 jaar,Flos,Hanglampen,"Flos hanglampen, Flos buitenlampen",Italië,Flos Aim,,Ronan & Erwan Bouroullec,,Leading edge,900,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, zie bijlage",Meegeleverd,Niet meegeleverd,3 x MULTICHIP LED 2700K 1250lm CRI 90 - 16W,LED (geïntegreerd),De LED-modules in de lamp kunnen niet worden vervangen.,LED,,,,,
38184,https://www.flinders.nl/ferm-living-disc-brass-hanglamp,Disc Brass hanglamp,148,pendant_lights,flinders,,(h) 7 x (Ø) 12 cm,,,Alleen geschikt voor binnen,"Metaal (gepoedercoat), Textiel",1 jaar,Ferm Living,Hanglampen,"Ferm Living hanglampen, Ferm Living lampen",Denemarken,Ferm Living Collect,,,,,300,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,1 x E27 max. 60W of 1x 25W CFL,E27 (grote fitting),,,,,,,
35551,https://www.flinders.nl/umage-clava-dine-hanglamp-met-zwart-snoer,Clava Dine hanglamp met zwart snoer,"201,95",pendant_lights,flinders,,(h) 28 x (Ø) 43 cm,,,Alleen geschikt voor binnen,Aluminium (metaal),1 jaar,Umage,Hanglampen,Umage hanglampen,Denemarken,Umage Clava,,,,,,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,,E27/E26 Max 15W LED,E27 (grote fitting),,,,,,,
47405,https://www.flinders.nl/umage-lora-xl-hanglamp,Lora XL hanglamp,"141,95",pendant_lights,flinders,,(h) 75 x (Ø) 75 cm,,,Alleen geschikt voor binnen,"PC (kunststof), PP (kunststof)",1 jaar,Umage,Hanglampen,Umage hanglampen,Denemarken,Umage Lora,,,,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,1 x E27 max. 15 Watt LED.,E27 (grote fitting),,LED,,,,,
78168,https://www.flinders.nl/tom-dixon-melt-trio-round-hanglamp-goud,Melt Trio Round hanglamp goud,2.684,pendant_lights,flinders,,(b) 81 x (h) 141 cm,,,Alleen geschikt voor binnen,PC (kunststof),1 jaar,Tom Dixon,Hanglampen,"Tom Dixon Lampen, Tom Dixon Hanglampen",Verenigd Koninkrijk,Tom Dixon Melt,,Tom Dixon,,,,,Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,,,,,,,,,,
31567,https://www.flinders.nl/marset-tam-tam-6-hanglamp,Tam Tam 6 hanglamp,1.446,pendant_lights,flinders,,(b) 217 x (d) 46 x (h) 22 cm,,,Alleen geschikt voor binnen,"Aluminium (metaal), Methacrylaat",1 jaar,Marset,Hanglampen,Marset hanglampen,Spanje,Marset Tam Tam,,Fabien Dumas,,,200,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,,"6 x E14 HSGSP/C/UB 46W of 
6 x E14 LED 5W of 
6 x E14 FBT 15W",E14 (kleine fitting),,,,,,,
52047,https://www.flinders.nl/ay-illuminate-nama-1-hanglamp,Nama 1 hanglamp,356,pendant_lights,flinders,,(h) 36.50 x (Ø) 72.00 cm,,,Alleen geschikt voor binnen,Rotan,1 jaar,Ay illuminate,Hanglampen,Ay Illuminate hanglampen,Nederland,Ay illuminate Nama,,,,,,IP20 (Geen bescherming tegen water),Alle richtingen,,,Niet meegeleverd,,1x E27 max. 60W,E27 (grote fitting),,,,,,,
58915,https://www.flinders.nl/frandsen-kyoto-hanglamp-config,Kyoto hanglamp,299,pendant_lights,flinders,,(h) 22.80 x (Ø) 30.00 cm,,,Alleen geschikt voor binnen,Glas,1 jaar,Frandsen,Hanglampen,Frandsen hanglampen,Denemarken,Frandsen Kyoto,,,,,300,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,E27 max. 25W,E27 (grote fitting),,,,,,,
36795,https://www.flinders.nl/moooi-random-light-hanglamp-led-small,Random Light LED hanglamp small,"709,06",pendant_lights,flinders,,(h) 50.00 x (Ø) 50.00 cm,,,Alleen geschikt voor binnen,Epoxy en glasvezel,2 jaar,Moooi,Hanglampen,"Moooi hanglampen, Moooi Verlichting, Moooi Lampen",Nederland,Moooi Random Light,,Bertjan Pot,,Trailing edge,400,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, zie bijlage",Meegeleverd,Meegeleverd,1 x LED 60 W MAX,LED (geïntegreerd),,LED,,,,,
14583,https://www.flinders.nl/and-tradition-utzon-hanglamp,Utzon hanglamp,232,pendant_lights,flinders,,,,,Alleen geschikt voor binnen,Aluminium (metaal),1 jaar,&tradition,Hanglampen,"&Tradition lampen, &tradition hanglampen",Denemarken,,,Jørn Utzon,,,,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,,1 x E27 max 40W,E27 (grote fitting),,,,,,,
12821,https://www.flinders.nl/foscarini-big-bang-hanglamp,Big Bang hanglamp,"816,75",pendant_lights,flinders,,,,,Alleen geschikt voor binnen,"Metaal, Methacrylaat",2 jaar,Foscarini,Hanglampen,"Foscarini hanglampen, Foscarini buitenlampen",Italië,Foscarini Big Bang,,Enrico Franzolini,,,,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,1 x R7 160W,R7s,,,,,,,
47817,https://www.flinders.nl/umage-cannonball-cluster-3-hanglamp,Cannonball cluster 3 hanglamp,79,pendant_lights,flinders,,(h) 12.00 x (Ø) 12.00 cm,,,Alleen geschikt voor binnen,"Siliconen, Textiel",1 jaar,Umage,Hanglampen,Umage hanglampen,Denemarken,Umage Cannonball,,,,,250,IP20 (Geen bescherming tegen water),Alle richtingen,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Meegeleverd,3 x E27 max. 15 Watt LED.,E27 (grote fitting),,LED,,,,,
28903,https://www.flinders.nl/normann-copenhagen-bell-hanglamp-medium,Bell hanglamp medium,390,pendant_lights,flinders,,(h) 44.00 x (Ø) 42.00 cm,,,Alleen geschikt voor binnen,Aluminium (metaal),2 jaar,Normann Copenhagen,Hanglampen,"Normann Copenhagen lampen, Normann Copenhagen hanglampen",Denemarken,Normann Copenhagen Bell,,"Andreas Lund,  Jacob Rudbeck",,,,IP20 (Geen bescherming tegen water),Naar beneden,Via lichtpunt,"Ja, afhankelijk van lichtbron",Niet meegeleverd,Niet meegeleverd,1 x E27 max 60W of energysaver max 11W,E27 (grote fitting),De Bell hanglamp x-small wordt geleverd met bijbehorende G9 halogeen lichtbron. De andere versies hebben een E27 fitting (lichtbron niet meegeleverd).,,,,,,
