sku,product_id,detail_url,title,price,competitor,height,width,weight,packaging_dimensions,colour,materials
BMTLAZ005PNK-UK,45478,laza-100-katoenen-badmat-terracotta,"Laza 100% katoenen badmat, terracotta",1900,made,0,0,0,23 x 23 x 10 cm,Bruin,Katoen
BMTMCR013WHI-UK,22481,mercer-100-katoenen-badmat-wit,"Mercer 100% katoenen badmat, wit",2900,made,0,0,0,Parcel 1: H23 x W23 x D10cm,Wit,Katoen
BMTMCR014GRY-UK,22486,mercer-100-katoenen-badmat-olifantgrijs,"Mercer 100% katoenen badmat, olifantgrijs",2900,made,0,0,0,Parcel 1: H23 x W23 x D10cm,Grijs,Katoen
BMTMCR015BEI-UK,22491,mercer-100-katoenen-badmat-nude,"Mercer 100% katoenen badmat, naturel",2900,made,0,0,0,Parcel 1: H23 x W23 x D10cm,Neutraal,Katoen
BMTMCR037ZSI-UK,39033,mercer-100-katoenen-badmat-licht-zilver,"Mercer 100% katoenen badmat, licht zilver",2900,made,0,0,0,Parcel 1: H23 x W23 x D10cm,"Zilver,Grijs",Katoen
BNCALA114COP-UK,48313,asare-voetenbank-met-opbergruimte-middernachtgrijs-en-koper,"Asare opbergbank, middernachtgrijs en koper",24900,made,44,110,11.0000,0,"Grijs,Koper","Fluweel,Stof,Koper,Metaal"
BNCBUR009BLU-UK,50073,burcot-opbergbank-blauw-met-contrastbies,"Burcot opbergbank, blauw met contrastbies",24900,made,48,43,20.0000,44 x 46 x 127 cm,Blauw,Stof
BOXBRIT02ZJA-ME,11006,jack-opbergkist-met-zitkussen-union-jack,"Jack opbergkist met zitkussen, Union Jack",22900,made,48,48,15.0000,49 x 49 x 49 cm,Meerkleurig,
BOXCAPR10GRY-ME,12012,capri-beklede-opbergkist-wolfgrijs,"Capri beklede opbergkist, wolfgrijs",22900,made,48,48,15.0000,49 x 49 x 49cm,Grijs,
BOXCAPR11GRY-ME,13187,capri-beklede-opbergkist-etna-grijs,"Capri beklede opbergkist, Etna grijs",22900,made,48,48,15.0000,49 x 49 x 49cm,Grijs,
BOXCAPR22BLU-ME,17197,capri-beklede-opbergkist-cambridge-blauw,"Capri beklede opbergkist, Cambridge blauw",18900,made,48,48,15.0000,49 x 49 x 49cm,Bruin,
BOXCAPR23BEI-ME,17202,capri-beklede-opbergkist-woestijnbeige,"Capri beklede opbergkist, woestijnbeige",18900,made,48,48,15.0000,49 x 49 x 49cm,Neutraal,
BOXCAPR24GRY-ME,17207,capri-beklede-opbergkist-hoefijzergrijs,"Capri beklede opbergkist, hoefijzergrijs",18900,made,48,48,15.0000,49 x 49 x 49cm,Blauw,
BOXORK012CRE-ME,27846,orkney-opbergpoef-zacht-creme,"Orkney opbergpoef, zacht crème",49900,made,45,120,23.7000,46 x 123 x 41 cm  ,Neutraal,
BOXWLS005GRE-UK,5896,wolseley-opbergpoef-wollen-tweed,"Wolseley opbergpoef, wollen tweed",46900,made,43,87,25.0000,89 x 68 x 39 cm,"Neutraal,Groen",
BOXWLS011GRY-ME,10211,wolseley-opbergpoef-wolfgrijs,"Wolseley opbergpoef, wolfgrijs",39900,made,43,87,25.0000,89 x 68 x 39 cm,Grijs,
BOXWLS020BEI-UK,9806,wolseley-opbergpoef-reebruin,"Wolseley opbergpoef, reebruin",39900,made,43,87,25.0000,89 x 68 x 39 cm,Neutraal,
BOXWLS065GRY-ME,39568,wolseley-opbergpoef-marlgrijs-visgraatmotief,"Wolseley opbergpoef, marlgrijs visgraatmotief",46900,made,43,87,25.0000,89 x 68 x 39cm,Wit,
BOXWLS077PUR-ME,39616,wolseley-opbergpoef-amethistpaars-visgraatmotief,"Wolseley opbergpoef, amethistpaars visgraatmotief",46900,made,43,87,25.0000,89 x 68 x 39cm,Wit,
BOXWLS083BLU-ME,39617,wolseley-opbergpoef-pauwenblauw-fluweel,"Wolseley opbergpoef, pauwenblauw fluweel",46900,made,43,87,25.0000,89 x 68 x 39cm,Blauw,
BOXWLS089GRE-ME,39618,wolseley-opbergpoef-bosgroen-fluweel,"Wolseley opbergpoef, bosgroen fluweel",46900,made,43,87,25.0000,89 x 68 x 39cm,Wit,
BOXWLS095GRY-ME,39619,wolseley-opbergpoef-tingrijs-fluweel,"Wolseley opbergpoef, Tingrijs fluweel",46900,made,43,87,25.0000,89 x 68 x 39cm,Wit,
BRBBRS001GRY-UK,44681,brisa-100-linnen-badjas-zilvergrijs-s-m,"Brisa 100% linnen badjas, zilvergrijs S/M",5900,made,0,0,1.0000,44 x 35 x 5 cm,"Zilver,Grijs",Linnen
BRBBRS002GRY-UK,44682,brisa-100-linnen-badjas-staalgrijs-s-m,"Brisa 100% linnen badjas, staalgrijs S/M",5900,made,0,0,1.0000,44 x 35 x 5 cm,Grijs,Linnen
BRBBRS004GRY-UK,44686,brisa-100-linnen-badjas-zilvergrijs-l-xl,"Brisa 100% linnen badjas, zilvergrijs L/XL",5900,made,0,0,1.0000,44 x 35 x 5 cm,"Zilver,Grijs",Linnen
BRBBRS005GRY-UK,44687,brisa-100-linnen-badjas-staalgrijs-l-xl,"Brisa 100% linnen badjas, staalgrijs L/XL",5900,made,0,0,1.0000,44 x 35 x 5 cm,Grijs,Linnen
BRBBRS006PNK-UK,44688,brisa-100-linnen-badjas-oudroze-l-xl,"Brisa 100% linnen badjas, oudroze L/XL",5900,made,0,0,1.0000,44 x 35 x 5 cm,Roze,Linnen
BRBWFL001GRY-UK,44534,waffle-katoenen-badjas-s-m-mistgrijs,"Waffle katoenen badjas S/M, mistgrijs",4900,made,0,0,1.0000,44 x 35 x 5 cm,Grijs,Katoen
BRBWFL002GRY-UK,44545,waffle-katoenen-badjas-l-xl-mistgrijs,"Waffle katoenen badjas L/XL, mistgrijs",4900,made,0,0,1.0000,44 x 35 x 5 cm,Grijs,Katoen
BRBWFL003GRY-UK,44541,waffle-katoenen-badjas-s-m-grafietgrijs,"Waffle katoenen badjas S/M, grafietgrijs",4900,made,0,0,1.0000,44 x 35 x 5 cm,Grijs,Katoen
BRBWFL004GRY-UK,44546,waffle-katoenen-badjas-xl-l-grafietgrijs,"Waffle katoenen badjas XL/L, grafietgrijs",4900,made,0,0,1.0000,44 x 35 x 5 cm,Grijs,Katoen
BRBWFL005BLU-UK,44542,waffle-katoenen-badjas-s-m-leisteenblauw,"Waffle katoenen badjas S/M, leisteenblauw",4900,made,0,0,1.0000,44 x 35 x 5 cm,Blauw,Katoen
BRBWFL006BLU-UK,44547,waffle-katoenen-badjas-l-xl-leisteenblauw,"Waffle katoenen badjas L/XL, leisteenblauw",4900,made,0,0,1.0000,44 x 35 x 5 cm,Blauw,Katoen
BRBWFL009YEL-UK,44550,waffle-katoenen-badjas-s-m-mosterdgeel,"Waffle katoenen badjas S/M, mosterdgeel",4900,made,0,0,1.0000,44 x 35 x 5 cm,Geel,Katoen
BRBWFL010YEL-UK,44549,waffle-katoenen-badjas-l-xl-mosterdgeel,"Waffle katoenen badjas L/XL, mosterdgeel",4900,made,0,0,1.0000,44 x 35 x 5 cm,Geel,Katoen
BSPBAK003GRY-UK,21316,bark-plaid-250-x-260cm-katoen-in-leigrijs,"Bark plaid, 250 x 260cm, katoen, leigrijs",6900,made,260,250,2.0000,40 x 46 x 8cm,Grijs,Katoen
BSPBAK005BLU-UK,25201,bark-250-x-260cm-100-katoenen-beddensprei-indigoblauw,"Bark 250 x 260cm 100% katoenen beddensprei, indigoblauw",6900,made,260,250,2.5000,40 x 46 x 8cm,Blauw,Katoen
BSPBAL003GRY-UK,47999,balloons-100-katoenen-eenpersoonsbedsprei-grijs-en-mosterdgeel,"Balloons 100% katoenen eenpersoonsbedsprei, grijs en mosterdgeel",5900,made,180,130,2.0000,50 x 55 x 8cm,"Geel,Grijs",Katoen
BSPBRS029BEI-UK,38046,brisa-100-linnen-zacht-gewassen-sprei-220-x-225cm-chartreusegeel,"Brisa 100% linnen zacht gewassen sprei 220 x 225cm, chartreusegeel",15900,made,225,220,2.5000,0,Geel,Linnen
BSPCCT003GRE-UK,38199,cactus-180-x-130-cm-geprinte-bedsprei-cactusgroen,"Cactus 180 x 130cm geprinte bedsprei, cactusgroen",4900,made,180,130,2.0000,Parcel 1: H50 x W55 x D8cm,Groen,
BSPCHA001MUL-UK,50503,chalbi-handsitched-cotton-bedspread-225-x-220cm-brick-mustard,"Chalbi handgestikte katoenen bedsprei, 225 x 220 cm, terracotta en grijs",15900,made,225,220,2.0000,15 x 30 x 45 cm,"Geel,Rood,Meerkleurig",Katoen
BSPCHS001GRY-UK,38988,charleston-100-katoenen-sprei-met-visgraatpatroon-grijs-en-koraalrood,"Charleston 100% katoenen sprei met visgraatpatroon, Grijs en koraalrood",13900,made,225,220,2.0000,0,"Roze,Grijs",Katoen
BSPFLK005RED-UK,27671,folk-sprei-130-x-180cm-bloemen,"Folk sprei 130 x 180cm, bloemen",4900,made,180,130,2.0000,50 x 55 x 8cm,"Wit,Rood,Meerkleurig,Blauw",
BSPGRV003ZSI-UK,25171,grove-250-x-260cm-sprei-van-100-katoen-met-een-wafeltextuur-zilvergrijs,"Grove 250 x 260cm sprei van 100% katoen met een wafeltextuur, zilvergrijs",7900,made,260,250,2.5000,0,Grijs,Katoen
BSPGRV005BEI-UK,25181,grove-250-x-260cm-sprei-van-100-katoen-met-een-wafeltextuur-steentint,"Grove 250 x 260cm sprei van 100% katoen met een wafeltextuur, steentint",7900,made,260,250,2.5000,0,"Neutraal,Grijs,Beige",Katoen
BSPGRV007GRY-UK,25191,grove-250-x-260cm-sprei-van-100-katoen-met-een-wafeltextuur-houtskool,"Grove 250 x 260cm sprei van 100% katoen met een wafeltextuur, houtskool",7900,made,260,250,2.5000,40 x 46 x 8 cm,Grijs,Katoen
BSPGRV013BLU-UK,39036,grove-250-x-260cm-sprei-van-100-katoen-blauw-leisteen,"Grove 250 x 260cm sprei van 100% katoen, blauw leisteen",7900,made,260,250,2.5000,40 x 46 x 8 cm,Blauw,Katoen
BSPGRV014GRE-UK,39037,grove-250-x-260cm-sprei-van-100-katoen-chartreusegeel,"Grove 250 x 260cm sprei van 100% katoen, chartreusegeel",7900,made,260,250,2.5000,0,"Geel,Groen",Katoen
BSPISO010GRY-UK,38202,iso-180-x-130-cm-bedsprei-wolkgrijs,"Iso 180 x 130cm bedsprei, wolkgrijs",4900,made,180,130,2.0000,Parcel 1: H50 x W55 x 8cm,"Wit,Zwart",Katoen
BSPODE001BLK-UK,50277,oden-bedsprei-225-x-220-cm-zwart-en-ecru-katoen,"Oden bedsprei, 225 x 220 cm, zwart en ecru katoen",8900,made,225,220,2.5000,46 x 40 x 8 cm,"Wit,Grijs",Katoen
BSPPNO008GRY-UK,31301,ponoma-katoenen-bedsprei-met-pompoms-olifantgrijs,"Ponoma katoenen bedsprei met pompoms, olifantgrijs",8900,made,260,250,2.0000,Parcel 1: H40 x W46 x D8cm,"Wit,Grijs",
BSPVIS001MUL-UK,51754,viskan-bedsprei-200-x-200-cm-lichtroze-en-grijs-katoen,"Viskan bedsprei, 200 x 200 cm, Perzik licht roze en grijs katoen",9900,made,200,200,2.0000,30 x 45 x 15 cm,"Roze,Grijs",Katoen
BSTADD003MUL-FR,47383,addison-kingsize-100-cotton-200t-c-bed-set-fr-6,"Addison 100% katoenen  dekbedset, kingsize, meerkleurig",7900,made,220,240,1.7000,26 x 32 x 5 cm,Meerkleurig,Katoen
BSTADD004MUL-FR,47385,addison-double-100-cotton-200t-c-bed-set-fr-6,"Addison 100% katoenen  dekbedset, kingsize, meerkleurig",6900,made,200,200,1.7000,26 x 32 x 5 cm,Meerkleurig,
BSTADD005MUL-DE,47387,addison-135x200-100-cotton-200t-c-bed-set-de,"Addison 100% katoenen  dekbedset, 135 x 200 cm, meerkleurig",5500,made,200,135,1.7000,Paket 1: 26 x 32 x 5 cm,Meerkleurig,
BSTADD006MUL-DE,47389,addison-155x220-100-cotton-200t-c-bed-set-de-5,"Addison 100% katoenen  dekbedset, 155 x 220 cm, meerkleurig",6500,made,220,155,1.7000,Paket 1: 26 x 32 x 5 cm,Meerkleurig,
BSTANO002MUL-FR,47401,anorak-magazine-vloerkleed-100-x-140-cm-meerkleurig-katoen,"Anorak Magazine eenpersoonsdekbedset, meerkleurig katoen",5900,made,140,200,1.2000,26 x 32 x 5 cm,Meerkleurig,
BSTBAL002MUL-FR,47997,balloons-eenpersoonsdekbedset-meerkleurig-katoen,"Balloons eenpersoonsdekbedset, meerkleurig katoen",5900,made,140,200,1.4000,26 x 32 x 5 cm,Meerkleurig,
BSTBLC001MUL-UK,39188,bloco-patchwork-bedsprei-meerkleurig,"Bloco patchwork bedsprei, meerkleurig",15900,made,225,220,2.0000,48 x 42 x 48cm,Meerkleurig,Katoen
BSTBRS017BEI-UK,38034,brisa-100-soft-washed-linen-double-bed-set-biscuit-uk,"Brisa 100% Soft Washed Linen Double Bed Set, Biscuit UK",8900,made,200,200,1.6000,26 x 32 x 5,"Neutraal,Bruin",Linnen
BSTBRS018BEI-UK,38035,brisa-100-soft-washed-linen-king-bed-set-biscuit-uk,"Brisa 100% Soft Washed Linen King Bed Set, Biscuit UK",9900,made,225,220,1.7000,26 x 32 x 5,"Neutraal,Bruin",Linnen
BSTBRS019BEI-UK,38036,brisa-100-soft-washed-linen-double-bed-set-chartreuse-uk,"Brisa 100% Soft Washed Linen Double Bed Set, Chartreuse UK",8900,made,200,200,1.6000,26 x 32 x 5,Geel,Linnen
BSTBRS020BEI-UK,38037,brisa-100-soft-washed-linen-king-bed-set-chartreuse-uk,"Brisa 100% Soft Washed Linen King Bed Set, Chartreuse UK",9900,made,225,220,1.7000,26 x 32 x 5,Geel,Linnen
BSTBRS029PNK-UK,40570,brisa-100-soft-washed-linen-double-bed-set-dusky-pink-uk,"Brisa 100% linnen  dekbedset, tweepersoons, poe rroze",8900,made,200,200,1.7000,Parcel 1: H32 x W26 x D5cm,Roze,Linnen
BSTBRS030PNK-UK,40571,brisa-100-soft-washed-linen-king-bed-set-dusky-pink-uk,"Brisa 100% linnen  dekbedset, kingsize, poe rroze",9900,made,220,225,1.7000,Parcel 1: H32 x W26 x D5cm,Roze,Linnen
BSTBRS032PNK-ME,40574,brisa-100-linnen-dekbedset-kingsize-poederroze-fr,"Brisa 100% linnen  dekbedset, kingsize, poe rroze",12900,made,220,240,1.7000,0,Roze,
BSTBTS005PTN-UK,28571,brights-stripes-girls-150-x-220cm-100-cotton-bed-set-pink-and-turquoise,"Brights Stripes Girls 150 x 220cm 100% Cotton Bed Set, Pink and Turquoise",2500,made,150,220,1.2000,0,"Roze,Groen",
BSTBTS006PTN-UK,28576,brights-stripes-boys-150-x-220cm-100-cotton-bed-set-green-and-blue,"Brights Stripes Boys 150 x 220cm 100% Cotton Bed Set, Green and Blue",1500,made,150,220,1.2000,0,"Groen,Blauw",
BSTBTS007PNK-UK,28581,brights-girls-150-x-220cm-100-cotton-bed-set-pink-and-turquoise,"Brights Girls 150 X 220cm 100% Cotton Bed Set, Pink and Turquoise",2500,made,150,220,1.2000,0,"Roze,Groen",
BSTBTS008BLU-UK,28586,brights-boys-150-x-220cm-100-cotton-bed-set-yellow-and-blue,"Brights Boys 150 x 220cm 100% Cotton Bed Set, Yellow and Blue",4900,made,150,220,1.2000,0,"Geel,Blauw",
BSTCLD001BLU-UK,39150,claudette-gewassen-blad-beddensprei-azuurblauw,"Claudette gewassen blad beddensprei, azuurblauw",8900,made,225,220,2.5000,Parcel 1: H40 x W46 x D8cm,Blauw,
BSTDIP013BLU-UK,21156,dipped-220-x-220cm-200tc-egyptian-cotton-stonewash-bed-set-delft-blue,"Dipped 220 x 220cm 200tc Egyptian Cotton Stonewash Bed Set, Delft Blue",6900,made,220,220,1.0000,0,Blauw,
BSTDIP014BLU-UK,21161,dipped-240-x-220cm-200tc-egyptian-cotton-stonewash-bed-set-delft-blue,"Dipped 240 x 220cm 200tc Egyptian Cotton Stonewash Bed Set, Delft Blue",7900,made,240,200,0,0,Blauw,
BSTDIP021GRY-UK,21196,dipped-240-x-220cm-200tc-egyptian-cotton-stonewash-bed-set-elephant,"Dipped 240 x 220cm 200tc Egyptian Cotton Stonewash Bed Set, Elephant",7900,made,240,200,0,0,Grijs,
BSTDUN001WHI-UK,46709,made-essentials-duno-100-katoenen-omkeerbaar-eenpersoonsbeddengoed,Made Essentials Duno 100% katoenen omkeerbaar eenpersoonsbeddengoed,3900,made,135,200,1.2000,26 x 32 x 5 cm,"Geel,Wit,Zwart",Katoen
BSTISO008ZBW-UK,28596,iso-150-x-220cm-100-cotton-bed-set-mono,"Iso 150 x 220cm 100% Cotton Bed Set, Mono",4900,made,220,150,1.2000,26 x 32 x 4cm  ,"Wit,Zwart",
BSTJAN005GRE-NL,56845,jangala-100-katoenen-dekbedset-kingsize-groen-1,"Jangala 100% katoenen dekbedset, tweepersoons, groen",6900,made,0,0,0,32 x 26 x 5 cm ,Groen,Katoen
