product_id,detail_url,category,competitor,sales_price,original_price,Lichtbron,Hoogte,Breedte,Diepte,Kleur,Kap ,Hoogte Armleuning,Stof,Poten,Stoeldiepte,Zitdiepte,Stoelhoogte,Zithoogte,Zitting,Lengte,Bovendeel,Oppervlakte,Onderstel,Rughoogte,Diepte chaise longue,Zitdiepte chaise longue,Breedte: 238 cm Rygh›jde,Opmerking,Zitcomfort,Breedte armleuning,Diepte chaiselong,Zitdiepte/chaiselong,Diepte open einde,Zitdiepte open einde,Breedte armleuningen,Rygh›jde,Breedte chaiselong,Afmetingen uitgeklapt,Afmetingen Matras,Matras,Afmetingen uitegeklapt,Materialen matras,Bekleding,Armsteun,Afmetingen matras,Diepte: 96,Breedte 3 pers. deel,Breedte 2 pers. deel,Zitdiepte/chaise longue,Breedte 3 pers. met chaise.,Breedte 2 pers. Deel,Diepte Open End,Zitdiepte incl Open End,Breedte 3 pers.,Breedte 2 pers. deel met chaise,Breedte 2 « pers. deel,Breedte 2 pers. del,Breedte 2« pers. deel,Breedte 3 pers. met chais.,Kap,Kap,Kap Ø,Diameter,Productinformatie,Land van herkomst,Boog Hoogte,Voet ,Voet,Kuip
02-118-01_10932060,https://www.bolia.com/nl-nl/producten/02-118-01_10932060,dining_chairs,bolia,419,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7774658,https://www.bolia.com/nl-nl/producten/02-019-20_7774658,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Blue Melange,,66 cm,Devide - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-11_10732100,https://www.bolia.com/nl-nl/producten/02-015-11_10732100,dining_chairs,bolia,577,577,,,41 cm,,Cognac,,,Quattro Traceable - Leer,"Poten van zwartgebeitst eiken
",42 cm,37 cm,82 cm,47 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_13084097,https://www.bolia.com/nl-nl/producten/02-019-20_13084097,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-10_7836455,https://www.bolia.com/nl-nl/producten/02-111-10_7836455,dining_chairs,bolia,293,293,,4 cm,,40 cm,Navy Melange,,,Qual - Stof,,,,,,,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-15_1674971,https://www.bolia.com/nl-nl/producten/02-092-15_1674971,dining_chairs,bolia,587,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-20_10612309,https://www.bolia.com/nl-nl/producten/02-111-20_10612309,dining_chairs,bolia,239,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7778143,https://www.bolia.com/nl-nl/producten/02-019-20_7778143,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-15_6586204,https://www.bolia.com/nl-nl/producten/02-092-15_6586204,dining_chairs,bolia,559,559,,,"54,1 cm",,Dust Green,,67 cm,Fabric Texas,"Poten van geolied walnoot
","49,5 cm","39,8 cm",85 cm,"44,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_13082786,https://www.bolia.com/nl-nl/producten/02-019-20_13082786,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Grey,,66 cm,Globa - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-10_2807355,https://www.bolia.com/nl-nl/producten/02-106-10_2807355,dining_chairs,bolia,745,745,,,62 cm,,,,66/72 cm,,London - Stof,54 cm,44 cm,84 cm,"46,5 cm",Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-05_6533361,https://www.bolia.com/nl-nl/producten/02-092-05_6533361,dining_chairs,bolia,409,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-307-05_10588127,https://www.bolia.com/nl-nl/producten/02-307-05_10588127,dining_chairs,bolia,349,349,,,"54,5 cm",,Dark Grey,,,,,42 cm,81 cm,"51,5 cm",45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-15_337522,https://www.bolia.com/nl-nl/producten/02-092-15_337522,dining_chairs,bolia,587,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-20_359,https://www.bolia.com/nl-nl/producten/02-111-20_359,dining_chairs,bolia,189,189,,4 cm,,40 cm,Multi Grey,,,Nantes - Stof,,,,,,,90 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_5977247,https://www.bolia.com/nl-nl/producten/02-019-20_5977247,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Dark Green,,66 cm,Nantes - Stof,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10608553,https://www.bolia.com/nl-nl/producten/02-019-20_10608553,dining_chairs,bolia,881,881,,46/79 cm,62 cm,55 cm,Dark Green,,66 cm,Novel - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-11_10732073,https://www.bolia.com/nl-nl/producten/02-015-11_10732073,dining_chairs,bolia,577,577,,,41 cm,,Black,,,Quattro Traceable - Leer,Gerookt geolied eiken,42 cm,37 cm,82 cm,47 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-307-05_2967031,https://www.bolia.com/nl-nl/producten/02-307-05_2967031,dining_chairs,bolia,429,429,,,"54,5 cm",,Grey Melange,,,,,42 cm,81 cm,"51,5 cm",45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-20_10615123,https://www.bolia.com/nl-nl/producten/02-092-20_10615123,dining_chairs,bolia,755,755,,,"54,1 cm",,Green,,67 cm,Novel - Stof,"Poten van zwartgebeitst eiken
","49,5 cm","39,8 cm",85 cm,"44,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-05_6586207,https://www.bolia.com/nl-nl/producten/02-092-05_6586207,dining_chairs,bolia,409,409,,,42 cm,,Light Grey,,,Fabric Texas,"Poten van geolied eiken
",50 cm,"38,7 cm",85 cm,"45,4 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10733189,https://www.bolia.com/nl-nl/producten/02-019-20_10733189,dining_chairs,bolia,997,997,,46/79 cm,62 cm,55 cm,Dark Brown,,66 cm,Quattro Traceable - Leer,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7839083,https://www.bolia.com/nl-nl/producten/02-019-20_7839083,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Mint,,66 cm,Fabric Pure,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-103-02_6586205,https://www.bolia.com/nl-nl/producten/02-103-02_6586205,dining_chairs,bolia,629,629,,,55 cm,,Grey,,69 cm,,,"47,5 cm",44 cm,"74,5 cm",45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10609315,https://www.bolia.com/nl-nl/producten/02-019-20_10609315,dining_chairs,bolia,881,881,,46/79 cm,62 cm,55 cm,Light Blue,,66 cm,Novel - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12288934,https://www.bolia.com/nl-nl/producten/02-019-20_12288934,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Grey,,66 cm,Globa - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-20_10615135,https://www.bolia.com/nl-nl/producten/02-092-20_10615135,dining_chairs,bolia,755,755,,,"54,1 cm",,Grey Brown,,67 cm,Novel - Stof,"Poten van zwartgebeitst eiken
","49,5 cm","39,8 cm",85 cm,"44,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-20_10585718,https://www.bolia.com/nl-nl/producten/02-092-20_10585718,dining_chairs,bolia,650,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_1757340,https://www.bolia.com/nl-nl/producten/02-019-20_1757340,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Light Grey,,66 cm,London - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12241134,https://www.bolia.com/nl-nl/producten/02-019-20_12241134,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Brown,,66 cm,Axus - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_1675016,https://www.bolia.com/nl-nl/producten/02-019-20_1675016,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Light Blue,,66 cm,Nantes - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_13083532,https://www.bolia.com/nl-nl/producten/02-019-20_13083532,dining_chairs,bolia,881,881,,46/79 cm,62 cm,55 cm,Raw Amber,,66 cm,Bergo - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7778159,https://www.bolia.com/nl-nl/producten/02-019-20_7778159,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Petrol,,66 cm,Nantes - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6585709,https://www.bolia.com/nl-nl/producten/02-019-20_6585709,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Dark Petrol,,66 cm,Devide - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10615072,https://www.bolia.com/nl-nl/producten/02-019-20_10615072,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-01_6317466,https://www.bolia.com/nl-nl/producten/02-106-01_6317466,dining_chairs,bolia,409,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6559127,https://www.bolia.com/nl-nl/producten/02-019-20_6559127,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Grey Brown,,66 cm,London - Stof,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10608139,https://www.bolia.com/nl-nl/producten/02-019-20_10608139,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Blue,,66 cm,Memory - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-16_8139267,https://www.bolia.com/nl-nl/producten/02-015-16_8139267,dining_chairs,bolia,398,398,,,"39,5 cm",,,,,,Gerookt eiken,41 cm,,104 cm,"73,5 cm","Zitting van laminaat, zwart
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_3507065,https://www.bolia.com/nl-nl/producten/02-019-20_3507065,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Curry,,66 cm,Ritz - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-05_337954,https://www.bolia.com/nl-nl/producten/02-092-05_337954,dining_chairs,bolia,430,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-10_6369118,https://www.bolia.com/nl-nl/producten/02-111-10_6369118,dining_chairs,bolia,480,480,,4 cm,,40 cm,Antracit,,,Laine - Stof,,,,,,,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-05_1838638,https://www.bolia.com/nl-nl/producten/02-106-05_1838638,dining_chairs,bolia,272,272,,,Cm,,,,66/72 cm,,"Poten van Zwartgelakt staal
",51 cm,44 cm,83 cm,"45,5 cm",Groen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6558059,https://www.bolia.com/nl-nl/producten/02-019-20_6558059,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Beige,,66 cm,Laine - Stof,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_1675112,https://www.bolia.com/nl-nl/producten/02-019-20_1675112,dining_chairs,bolia,776,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-01_8139205,https://www.bolia.com/nl-nl/producten/02-015-01_8139205,dining_chairs,bolia,272,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7838714,https://www.bolia.com/nl-nl/producten/02-019-20_7838714,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Grey,,66 cm,Fabric Pure,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-15_6369382,https://www.bolia.com/nl-nl/producten/02-111-15_6369382,dining_chairs,bolia,499,499,,4 cm,,40 cm,Dark Blue,,,Laine - Stof,,,,,,,200 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7839362,https://www.bolia.com/nl-nl/producten/02-019-20_7839362,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Sand,,66 cm,Baize - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-20_10731739,https://www.bolia.com/nl-nl/producten/02-092-20_10731739,dining_chairs,bolia,871,871,,,"54,1 cm",,Black,,67 cm,Quattro Traceable - Leer,"Poten van witgeolied eiken
","49,5 cm","39,8 cm",85 cm,"44,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7838573,https://www.bolia.com/nl-nl/producten/02-019-20_7838573,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Dust Blue,,66 cm,Baize - Stof,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-104-05_13326995,https://www.bolia.com/nl-nl/producten/02-104-05_13326995,dining_chairs,bolia,419,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-15_8135019,https://www.bolia.com/nl-nl/producten/02-106-15_8135019,dining_chairs,bolia,598,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7838524,https://www.bolia.com/nl-nl/producten/02-019-20_7838524,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Dark Grey,,66 cm,Fabric Pure,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10593057,https://www.bolia.com/nl-nl/producten/02-019-20_10593057,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-05_1838633,https://www.bolia.com/nl-nl/producten/02-106-05_1838633,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-18_2967031,https://www.bolia.com/nl-nl/producten/02-015-18_2967031,dining_chairs,bolia,598,598,,,"41,5 cm",,Grey Melange,,,Qual - Stof,"Poten van zwartgebeitst eiken
",41 cm,,94 cm,"63,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-15_4094345,https://www.bolia.com/nl-nl/producten/02-106-15_4094345,dining_chairs,bolia,598,598,,,Cm,,,,66/72 cm,,London - Stof,51 cm,44 cm,83 cm,"45,5 cm",Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-15_10716051,https://www.bolia.com/nl-nl/producten/02-111-15_10716051,dining_chairs,bolia,535,535,,4 cm,,40 cm,Dark Brown,,,Quattro Traceable - Leer,,,,,,,200 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-10_12883144,https://www.bolia.com/nl-nl/producten/02-111-10_12883144,dining_chairs,bolia,293,293,,4 cm,,40 cm,Curry Melange,,,Qual - Stof,,,,,,,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-10_10594469,https://www.bolia.com/nl-nl/producten/02-111-10_10594469,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10933765,https://www.bolia.com/nl-nl/producten/02-019-20_10933765,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Blue,,66 cm,Memory - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10609373,https://www.bolia.com/nl-nl/producten/02-019-20_10609373,dining_chairs,bolia,745,745,,46/79 cm,62 cm,55 cm,Light Grey,,66 cm,Fawn - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10608831,https://www.bolia.com/nl-nl/producten/02-019-20_10608831,dining_chairs,bolia,881,881,,46/79 cm,62 cm,55 cm,Green,,66 cm,Novel - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-15_10716102,https://www.bolia.com/nl-nl/producten/02-111-15_10716102,dining_chairs,bolia,535,535,,4 cm,,40 cm,Nougat,,,Quattro Traceable - Leer,,,,,,,200 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_3393971,https://www.bolia.com/nl-nl/producten/02-019-20_3393971,dining_chairs,bolia,829,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-104-01_1838633,https://www.bolia.com/nl-nl/producten/02-104-01_1838633,dining_chairs,bolia,251,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-20_12561723,https://www.bolia.com/nl-nl/producten/02-092-20_12561723,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12438729,https://www.bolia.com/nl-nl/producten/02-019-20_12438729,dining_chairs,bolia,829,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_13083493,https://www.bolia.com/nl-nl/producten/02-019-20_13083493,dining_chairs,bolia,881,881,,46/79 cm,62 cm,55 cm,Petrol,,66 cm,Bergo - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-15_299,https://www.bolia.com/nl-nl/producten/02-111-15_299,dining_chairs,bolia,315,315,,4 cm,,40 cm,Light Beige,,,Nantes - Stof,,,,,,,200 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7839026,https://www.bolia.com/nl-nl/producten/02-019-20_7839026,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Light Grey,,66 cm,Baize - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-15_10971859,https://www.bolia.com/nl-nl/producten/02-106-15_10971859,dining_chairs,bolia,598,598,,,Cm,,,,66/72 cm,,London - Stof,51 cm,44 cm,83 cm,"45,5 cm",Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-086-01_1838653,https://www.bolia.com/nl-nl/producten/02-086-01_1838653,dining_chairs,bolia,209,209,,,48 cm,,,,,,"Poten van Zwartgelakt staal
",55 cm,44 cm,85 cm,48 cm,"Zitting van mat, gelakt walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-11_7777037,https://www.bolia.com/nl-nl/producten/02-015-11_7777037,dining_chairs,bolia,493,493,,,41 cm,,Light Grey melange,,,Qual - Stof,Gerookt geolied eiken,42 cm,37 cm,82 cm,47 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6559792,https://www.bolia.com/nl-nl/producten/02-019-20_6559792,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Mint,,66 cm,London - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6559116,https://www.bolia.com/nl-nl/producten/02-019-20_6559116,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Grey Brown,,66 cm,London - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_5118187,https://www.bolia.com/nl-nl/producten/02-019-20_5118187,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Grey Melange,,66 cm,Devide - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6585692,https://www.bolia.com/nl-nl/producten/02-019-20_6585692,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Beige,,66 cm,Laine - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-05_337973,https://www.bolia.com/nl-nl/producten/02-092-05_337973,dining_chairs,bolia,430,430,,,42 cm,,Light Grey Melange,,,Qual - Stof,"Poten van geolied walnoot
",50 cm,"38,7 cm",85 cm,"45,4 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-11_4094596,https://www.bolia.com/nl-nl/producten/02-015-11_4094596,dining_chairs,bolia,493,493,,,41 cm,,Stone Grey,,,Qual - Stof,"Poten van zwartgebeitst eiken
",42 cm,37 cm,82 cm,47 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-307-01_6433704,https://www.bolia.com/nl-nl/producten/02-307-01_6433704,dining_chairs,bolia,295,295,,,"54,5 cm",,,,,,"Poten van chroom
","51,5 cm",42 cm,81 cm,45 cm,"Zitting van witgekalkt, gelakt eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12245023,https://www.bolia.com/nl-nl/producten/02-019-20_12245023,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-104-05_13326976,https://www.bolia.com/nl-nl/producten/02-104-05_13326976,dining_chairs,bolia,459,459,,,"51,3 cm",,,,,,Leather Quattro Traceable,50 cm,44 cm,"78,2 cm",46 cm,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-104-05_13326999,https://www.bolia.com/nl-nl/producten/02-104-05_13326999,dining_chairs,bolia,419,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7775845,https://www.bolia.com/nl-nl/producten/02-019-20_7775845,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Dust Green,,66 cm,London - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-15_10615072,https://www.bolia.com/nl-nl/producten/02-092-15_10615072,dining_chairs,bolia,587,587,,,"54,1 cm",,Blue,,67 cm,Novel - Stof,"Poten van zwartgebeitst eiken
","49,5 cm","39,8 cm",85 cm,"44,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-10_7782141,https://www.bolia.com/nl-nl/producten/02-111-10_7782141,dining_chairs,bolia,279,279,,4 cm,,40 cm,Antracit,,,Baize - Stof,,,,,,,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7773991,https://www.bolia.com/nl-nl/producten/02-019-20_7773991,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Antracit,,66 cm,Nantes - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-15_10612393,https://www.bolia.com/nl-nl/producten/02-111-15_10612393,dining_chairs,bolia,359,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_5977145,https://www.bolia.com/nl-nl/producten/02-019-20_5977145,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Blue Grey,,66 cm,Nantes - Stof,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
